data,target
"b'I was particularly eager to buy this volume. Fables include ""Arabian Knights"" and ""Robin Hood"". ""If you are an Australian buyer, the Australian DVD 10 Movies Family Fun offers you ten episodes of Rankin Bass\'s Festival of Family Classics, and I was able to collect VHS copies of the rest (2nd hand). I have always missed it, until this volume came out, and I also bought Volumes 1 and 3, for remastered copies of the episodes on those DVDs.The story of Bernard Cowan on the initial theme leads to that adorable song, which is the charm of series Make your childhood or buy it for your children These are fairy tales told in an eye-catching standard like Disney.'",1
"b""I do not like this movie. It deserves 5 stars for a superb acting, a horrible and heartbreaking story based on real stories, sad sets and photographs and a feeling of pervasive despair. A German journalist, Nina Hoss, as the dark-eyed, unintentional and unintentional siren, remains behind Berlin to document the invasion of the Russians (Soviets). Soon, he finds himself involved in rape and destruction of the city, and it is a question of defenseless civilians. After repeated attacks on herself, in desperation, she looks for a protector and finds a mysterious Russian officer (Evgeny Sidikhin) with a bewitched past. Interested in her, but somewhat reluctant, she agrees, and what follows becomes a history of relationships and common ground between hell on earth. Without wishing to justify it, the writers, to a certain extent, show both sides of the conflict. The Russians, in general, want their families, hate the war that has dragged them in there and tell terrible memories of the atrocities that the Germans have placed on their homeland. Paying evil for evil does not make their actions right in any way, but I suppose it brings some sort of balance and understanding to the story. Fortunately, the assaults are shown not for free, and there is a scene of nudity to make a point, but that's all for the graphic shots. But you get the message. The whole movie is depressing. I think the only feeling of hope comes from the heroine's desire to survive, to maintain her sanity and a sense of decency, whatever. The written epilogue is almost equally disturbing. Society's response is to hide the past rather than face it. A difficult film. I will not look at him anymore.""",1
"b""When I think of Disney, I think I'm leaving the real world for 90 minutes. A departure from the routine of everyday life. This includes Disney comedy and light animation. Have you ever seen Toy Story? Ok, the dinosaur is 90 minutes of dino-despair. Each time brings more death and depression. Yes, there is a happy ending, but I even wanted to get there? Sure, the animation and the scenes were very nice - but this was a departure from what people know about Disney. I was disappointed with this.""",0
"b'I could become lyrical for this film forever but I will not! In my opinion, the greatest musical ever produced, ""The Music Man"" was heard in my native Great Britain. I got it when it was broadcast on TV early in the morning about 15 years ago and I\'ve loved it ever since. Robert Preston is Harold Hill and proves to be a fantastic movie actor whose film credits are depressed in a few - even if you have not already seen him, take a look at ""Victor / Victoria"". Shirley Jones does a performance that, after \'Oklahoma! \'e\' Carousel \', shows that he can act! All support players are also excellent, with emphasis on Paul Ford and Hermione Gingold (still few cinematic appearances) such as Shinns, Pert Kelton as Mrs. Paroo and The Buffalo Bills as All-Singing All-Harmonizing School Board . much better than a film than a theatrical show, the ode of Meredith Willson from her childhood in Iowa is perfectly captured by Morton DaCosta, whose direction is as theatrical as that of \'Auntie Mame\', but which is very well suited to nature a little \'unreal of the plot. The musical notes are practically all the songs, but a short list includes ""Trouble"", ""Trombones"", ""Marian the Librarian"" and ""The Sadder But Wiser Girl"".'",1
"b'If I had read the review by C. Leonard, I would have been able to transmit this series. The monkeys go home ruined this too for me. I gave it as a gift and I was surprised to receive a call telling me that Monkeys Go Home was in the case of MightyDucks 3. Well, it must be an accident, right? ! ? I sent the first set and I just received the complete replacement with the movie Monkeys Go Home in the third case! ! ! ! Save your money people ... .this is not the right place to buy a MightyDuck movie box set! !'",0
"b""I was dating the wonderful Miss Luckey when this film was made. Damn, I should have married that girl. It's for personal reasons that I keep watching and watching the film (and Oklahoma). But I had not seen the DVD until recently and it's bigger than ever. I liked the & quot; film making & quot; clip. This film is simply fun to the full. no bad words, no necklines, no four-letter words. How would God be received now? oh, well, we'll always have the DVD.""",1
"b'My copy of the DVD was not bad, video or audio. This copy, however, has been changed significantly. There are many important scenes that are missing. It seems that Brentwood found an old copy in the basement of a television station somewhere that had been hacked to host commercials.'",0
"b'`` 28 Days Later \'\' is easily the best horror film I\'ve seen in a long time. What impressed me most was his intelligence; in the sense, the suspension of disbelief was very manageable. Once the idea that a virus hit someone that way and spread so quickly, the rest of the plot was perfectly logical to me. The few questions I had were quite easily discovered on a beer with my friends. When I heard that they were doing a sequel, I got excited and I marked my calendar. Opening night, first show after I got out of work I was there. Three hours later I was banging my head on a table and wondered if there was enough beer in the world to make sense of what I had just seen. `` 28 weeks later \'\' should become a case study in film schools about how to take everything well on a fantastic film and set it aside for the sequel. As mentioned in some other reviews, the holes in the plot are huge and inexorable. My ""favorites"" are: 1) the children leave the security area and we even see soldiers in the watchtower let them go, 2) nobody is monitoring or protecting the infected (but not symptomatic) survivor, 3) her husband is so stupid to kiss her, and 4) no matter how many city blocks the little boy is frantically driven, his dad ""out of his mind"" appears quickly and focuses on attacking him and him alone. I could not wait to see the virus spread among the crowd, as was told in the first film. No . What happens when the fan hits the train station? The lights go out and we are given a series of quick and stroboscopic shots. Wow thank you . Unless you\'re epileptic, there\'s nothing scary about it. I give these two stars mainly because I could not give ""Days"" seven. Well, let\'s call him one for the opening sequence and one for the finale. If it had not been for the promise of seeing France arrive in the next, this film would have completely transformed me into a future ""28 Anything"".'",0
"b'This review is for Underworld in its Blu-Ray incarnation. I\'ve just finished watching the movie and all I can say and think about is ""AMAZING""! ! ! The image and the sound are simply incredible. This is the kind of film that should and should be used in an electronics store to demonstrate the advantage that Blu-Ray has in both image and sound compared to standard DVD. Do not look at the incredible plot, acting and computer-generated graphics. It was a film that attracted me from the beginning and never let me go until the end. Credits are rolled. I\'m looking forward, now, to see the sequel ""Evolution of the underworld"". If you only get a science fiction / horror film on Blu-Ray seriously consider this film. It will definitely be a film that I watch several times and then once. I would like to vote for this movie with 4 and 3/4 stars if it was an option.'",1
"b'I was really disappointed when I saw that what I received in the mail was a knockoff DVD for the normal price (of A2ZCOS instead of a studio). What I expected happened. This is the only DVD that my reader has never been able to read. Firstly, a message from A2ZCOS said that the film was old and that the sound quality could be lower than expected. Then the DVD player stopped and said the DVD was ""dirty"" and could not read it. I really do not expect Amazon to be selling this stuff, but I suppose I have to double check from now on. As for the film, it\'s one of the great movies of all time. - - - I really believe that Amazon owes me for the wasted order, but whatever.'",0
"b'this film was a waste of money! ! completely stupid, cheap and not worth your time or your money ... or your intelligence!'",0
"b""There are pleasant surprises in this film: Tori Spelling's comic ability, a beautiful original music, a pretty cute cast and a premise full of comic possibilities - two cute New York City guys trying to find a place to have sex. But it would take much better writing and character development to make this become the desperate farce that it is looking so hard for. Nice try, though, and there are some prizes. Gabriel (Christian Campbell), an aspiring songwriter with an eccentric smile, picks up Mark (John Paul Pitok), a darkly seductive and muscular Go-Go Dancer (they still call him that?), In the subway. This is his fantastic (rightfully) man who comes to life. The two return to Gabe's apartment where they find his best bubbly and egocentric friend (Spelling), an actress, who prints 150 r\xc3\xa9sum\xc3\xa9s. Is a VERY audition planned, n'est-ce pas? It's the first of a series of frustrating attempts to be alone, and while there are some fun moments to be sure, the comic results are questionable. The straight roommate introduces himself with his makeup and throws them out. In their continuous search for privacy they meet a Broadway queen, a drag queen and other characters, each more self-absorbed than the last. And they call the '70s the & quot; I & quot; decade! Absolutely no one notes that Mark and Gabe, holding hands and waving and hinting, might simply want to be alone. Gabe can not blow the horn and just say it. It's like an episode of extended sitcom. Finally, after a whole night of knowledge of Mark, with some pleasant private moments along the way, Gabe insulted him as if it were just a trick. Mark, in the life of the reel, is much more tolerant and sweet than a wonderful piece can be in real life, so it seems like things will be fine. Worth watching just for the cute cast. He deserved only three stars, but this achieved up to four.""",1
"b""Based on a true story, CALENDAR GIRLS by Nigel Cole is an extravagant, moving but sometimes banal film. Banal only because there are many times when nothing of real importance happens, and the crisis points are predictably rude and exaggerated. But a delicious cast still manages to entertain. The idea of \xe2\x80\x8b\xe2\x80\x8b50+ natural women is difficult to understand, but these ladies are so elegantly attractive and the calendar is held with taste, you can not help but get caught when the calendar becomes an international success. Helen Mirren, long since an Oscar, brings her role as Chris, the instigator of the calendar, to a wonderful fruition. Ciaran Hinds (Sum of All Fears, Lara Croft Cradle of Life) is very good as her husband, whose offensive comment to a sneaky journalist causes a rift in their marriage. Julie Walters (nominated for an Oscar for Educating Rita) plays Mirren as a widow whose husband's death inspires the calendar. The other women, Annette Crosbie and Penelope Wilton in particular, are all very skilled in their performances. It is not a film that shakes the earth, but a true edifice because it shows that beauty is not relegated to the young, perhaps to the young at heart.""",1
"b""Before seeing The Girl Next Door, I expected it to be a typical teen porn movie. After watching it, it became one of my favorite movies, if not my favorite. It's a love story and a comedy gathered in one person. Emile Hirsch plays Matthew Kidman, a senior high school student who's an excellent student and a good all-round guy, but he's kind of a nerd and he's not really done nothing memorable during the whole high school. This changes when he meets his new neighbor, Danielle, played by Elisha Cuthbert. Danielle is beautiful and Matthew immediately falls in love with her. Shortly after identifying her, he sees her undress from her window and can not help but look. Danielle surprises him to look at her and gets angry at first, but soon it seems that it has fallen for him too. Danielle is a former pornstar, whom Matthew does not discover until her friend Eli (played by Chris Marquette) shows him a video with her in it. To further complicate matters, Danielle Kelly's former producer / ex-boyfriend (played by Timothy Olyphant) shows up one day and wants Danielle to go back to adult movies. Kelly and Matthew get along at the beginning, but this changes when Matthew tries to convince Danielle to leave the porn industry, which Kelly does not like. Eli and Kelly are two characters that really steal the show in this film. Eli is Matthew's high school nerd friend who is always horny and obsessed with hot sex and women. He had some of the funniest lines in the whole movie. Kelly (the director of the porn with whom she worked with Danielle and who was dating her) is the fresh and wise guy who broke into every scene he was in. I could not decide whether to love him or hate him - he's a nice and funny guy when he and Matthew are friends, but when Matthew makes him angry he becomes psychopathic and violent. I do not want to give too much in this film, but Danielle has Matthew do things she never imagined doing. It is indeed a case of opposites that attract: Matthew falls for the adventurous and wild part of Danielle, and Danielle falls in love with Matthew's innocence and purity. In several scenes, you can tell in depth that Danielle is really a good person, she does not really want to be in the porn world, and she really cares about Matthew. Matthew feels the same way about Danielle and puts himself in many risky situations for her. This film was so moving that I cried in a couple of parts, and I do not cry easily. Yet there were also some fun parts that I could not stop laughing (especially the scenes with Eli and Kelly.) Definitely worth watching and underestimating.""",1
b'I do not understand why the other countries have all 4 seasons available and the United States does not. This is a great show and should be available here. I have most of the shows recorded via TV but I would like to have a box set of this show.',0
"b'This is still one of my favorite programs to date. I really like to review the episodes again and again. This is the penultimate season and is one of the best seasons. Obviously over the years, children are growing and maturing and this leads to interesting situations. In the Fast Friends episode, Steph goes out with the kids who smoke and make her feel pressured to do the same. I also like the apartment where Steve buys an apartment and DJ sleeps on the couch. Danny finds her (after returning home late) and gets very angry. Full House is a great show that I\'m sure the kids of today would still like, and even the biggest ""children"" like me are still nice because I grew up watching it. There has never been a cooler (or nicer) uncle than Uncle Jesse, and the love between the whole family is fantastic and fun to watch. This is one of the best seasons and every fan should definitely have this in his collection.'",1
"b""You would think that Hollywood would not have a problem shooting a movie about Hollywood. Think again. It's true, there were some beautiful photos in which Hollywood looks at itself. The oldest that comes to mind is A Star is Born of 1937, which was redone as an even better film in 1954. The Sunset Boulevard of the '50s is one of the biggest films ever made, and a few years later Singin arrived 'in the Rain, a classic musical. Yet over the years, the industry has produced more bad films about themselves than good. American Sweethearts can be found somewhere in the middle. Its beginning is quite promising, but it falters and goes downhill afterwards. Lee [Billy Crystal] is a Hollywood news agent with big problems. His boss, Dave [Stanley Tucci], needs him to promote the new move with Gwen Harrison and Eddie Thomas [Catherine Zeta-Jones and John Cusack]. The couple was the hottest and most popular married couple in America, and the audience crowded to see their films. Now that I'm about to get divorced and can not stand the sight of each other, I'm a boxoff poison. Lee must find a way to convince the press that Gwen and Eddie are coming back together without letting the two stars know what they're doing. He enlists the help of Gwen's sister, Kiki [Julia Roberts], who not only takes offense at the way Gwen orders her, but is also secretly in love with Eddie. Then there is the problem of the film itself. All that the study has seen are the opening credits. The director [Christopher Walken] does not want to show it until he has made some changes. These changes will produce a very different film from what the study paid 86 million dollars. Reading the synopsis above, he shows me how fond and insinuating the lovers of America might have been. The plot leaves ample space for farce and satire, but the writers do not take advantage of it. Instead of being brilliant, fragile and perspicacious, the story is pretty, cloying and docile. Most Hollywood chances of laughing at herself are wasted. So it's Julia Roberts. Although I have finally come to respect her, I do not think you are right in a simple Jane role. Also, he did the ugly duckling in a swan routine too many times before. The film is primarily a project of vanity for Billy Crystal, who also produced it, and for director Joe Roth, who used it to launch his new company, Revolution Studios. They were probably afraid of upsetting the Hollywood establishment, of which they belong, too. If your mind wanders while watching a movie, it usually means it's not grabbing you. There are several scenes in American Sweethearts in which a character says something and everyone in the room gasps. I started thinking about it. In all my life, I've never met anyone who has ever said anything that has made all listeners start, and I've met very nice people. This is something that only happens in movies. Then, I started to list in my head other things that you only see on celluloid. Before I knew it, the film was over.""",0
"b""The hostel has collected much controversy at the time of release and has generated a series of generally nauseated public reactions. Many responded with hatred towards the violent and unshakeable nature of the film. My problem is not in violence. I can not connect to the first half of the film, which mainly concerns the normal insensitive male behavior while walking around central Europe. All this becomes a long wait to see what awaits in the second half, and provides very little accumulation to what we will eventually endure. All the violence in the film is harsh, personal and disturbing. It's not funny, but in a broader sense, rather interesting. It reminds you of the world, and what dark places can exist where anything or anyone can be bought for the right price. This DVD contains some beautiful featurette, and overall a great set of extras, including a featurette that is almost entirely about the inspiration and reaction to the film, and how much of it is based in reality. Eli Roth is certainly an intelligent man, and he's out to tell a message, not just for the shock, but because of the harsh and raw nature of the film, it's hard to digest, and it's all too uncomfortable to be really memorable. Maybe there's a little too much truth in the Hostel.""",0
"b'TETSUJIN 28 is a Japanese live action film based on the manga series by Mitsuteru Yokoyama, best known in the West for its animated black and white adaptation of 1963, broadcast by US television in 1966 under the title ""Gigantor"". ""There are some pretty spectacular scenes here of two giant robots, Tetsujin 28 and Black Ox, who trudge through the streets of Tokyo and affect its skyline, including a heart-rending move where Black Ox leans back on top of Tokyo Tower. \'It\'s also quite a while where the black Ox throws the disabled Tetsujin into the Parliament Building - these sequences are pretty exciting and well done, as if the cameras were on the scene and captured the action while it was unfolding. , the two successive battles with robots do not deliver the goods.The fists pitched are rather weak and there is not much movement in the fighting.The robots never fly and fight in the air, even if, from the final meeting, they both really that power.The original animated series had a giant robot action far more satisfying than what we get here.Even worse, the guy, Shotaro, who was designed to operate the remote device that with Tetsujin trolls, never really seems to want to do it. He is weak and scared for most of the film. When he finally gets close to the plate and accepts his role at 90 minutes - too long for us to have to wait - it is not particularly effective. While the guy who plays Shotaro could offer a realistic representation of how a real ten-year-old would react according to circumstances, I must confess that I was not exactly looking for realism. I wanted the boy to be gorged to the hilt and eager to control that mighty robot and send him in furious combat to put an end to the Black Ox\'s depredations. Just like Shotaro (or ""Jimmy Sparks"" as he was known in ""Gigantor"") it involved in manga and original souls. Or the heroes of the boys in ""Johnny Sokko and His Flying Robot"" and in the Gamera films of the 60s. These new Japanese heroes are really crazy when they are tested (see also Toru in GAMERA THE BRAVE and Tadashi in THE GREAT YOKAI WAR, two films also made in 2005 and both reviewed on this site). What does this say about the next generation of Japanese heroes? At least Ash from ""Pok & eacute; mon"" still knows what to do when faced with a threat. However, I liked one aspect of the film. I loved seeing two idols of Japanese pop music in the cast. The oldest is Hiroko Yakushimaru who was popular in the 80s and acted in a film I remember called SAILOR SUIT AND MACHINE GUN (1981). She plays Shotaro\'s mother and she is quite beautiful. The other is one of my favorite J-pop singers of all time, Yuko Nakazawa, one of the founding members of Morning Musume, here to play a young police detective assigned to the case. They give her short dark hair and a rather simple blue dress, clearly an attempt to belittle her usual charm, but she has a lot to do and is always a shiver to see her in action. Another key female character is Mami Tachibana (played by Yu Aoi), an MIT robotic expert recruited to help restructure Tetsujin 28 after a disastrous battle in the beginning. She is young and gritty and looks graceful in uniform and cap while making friends with the young Shotaro. The soundtrack of Akira Senju is beautiful and melodic and keeps things cheerful when the film slows down (which it frequently does). Actually I also have the soundtrack CD. The final music is repeated in a replay of the male choir that sings the ""Tetsujin 28"" of 1963, accompanied by the shots of the original manga, which seems much richer in action than anything in this film. The Pioneer / Geneon DVD does not offer credits of English anywhere, except for what is in the DVD case.'",0
b'The film is incredibly bad and should not be offered for sale or rent. Burn all the copies of the world!',0
"b""The film was fine - that's not why I'm writing. The digital copy was valid only until September 2011 - if you try to redeem it after that date, it is no longer available. Talk about fake advertising!""",0
"b'This new version is NOT the movie that my wife and I love. It\'s 25 minutes too short, and God only knows what has been done. It was fine as it was. Those who purchase this abomination will be subjected to the ""vision"" of this film by Bill Jones. Forget about it . We have the original on videotape and we will simply have to be content. Better than encouraging this kind of vandalism.'",0
"b'This animated version of the classic novel by Alexandre Dumas was disappointing for several reasons. 1) the complex plot does not lend itself to a short animation and as a result the simplified weft offered in the tape is inconsistent. Why was Cornelius imprisoned? Was his godfather a good character or a villain? 2) The graphics are primitive and VERY scary. The eight-year-old girl who saw her to the end (she always does, no matter what!) She was often distracted and her five-year-old brother was bored and left the room before the scary parties forced us to shut down the tape. 3) Attempts to make the story appealing to children by adding animal characters further confuse the plot and make the story not recognizable to anyone, like me, who has read and appreciated the book. END'",0
"b'The four films included in this set - ""Disorder In The Court"", ""Malice In The Palace"", ""Sing A Song Of Six Pants"" and ""Brideless Groom"" - are in the public domain, which means that anyone with a recording and a copy of the film can publish your own video. Often the results are poor video / audio quality (although the films themselves are quite good - ""Brideless Groom"" is one of the funniest comedies of Stooge ever). Columbia has just released an official ""Stooges"" DVD (with six films on a record) - hopefully the first of many. Stay with Columbia and avoid these economic knock-offs.'",0
"b""This was a very interesting film. In fact it is NOT forbidden in Singapore. I saw this movie while living there and it was a real relief. Although the film focuses on street fanatics, the general theme is the forgotten people of Singapore who are unable to be doctors, lawyers or government (government) cronies. Students are rationalized at a very young age and some negative tests mean that you are massed with scum. This film shows what is happening in Singapore on one side of which many synagogues are not aware. 5 stars for audacity. The cinematography is hard (move) in some parts and the plot jumps a bit ... but it's still very compelling.""",1
"b'If you liked the first one, this is your alley. I say that mainly because the tone (darker than many mainstream films), occult nature and unusual images have a tendency to put out some viewers. But if you simply want to watch a movie about a demon that has been raised by humans to fight evil, this is a great movie for you. The style of directing by Girillermo del Toro is very kinetic and flowing. This helps to keep the rhythm of the film, preventing it from being dragged. The scenes flow very well from one to another (which is also very well done with some creative wipes and overlays). The real draw for this film, however, is Hellboy and the team that was provided. Ron Perlman is the absolutely perfect Hellboy. His delivery of the lines is, to say the least, perfect in creating an immature character, but in the end it is amiable (as well as loving). He has an ironic humor about him that makes the Hellboy character something we can all relate to. We\'ve all had moments when we feel valued below. We felt all the unwanted strangers. Yet despite all the incentives he has to renounce to defend these humans, he continues to do so because he is what his ""father"" has taught him to do. Of course, Abe and Liz are here too, and Doug Jones and Selma Blair do a wonderful job in portraying their respective characters. But this is not their movie. It is interesting, however, to see one of the elements of the plot of the first film turn around to portray the other side of it in this when the team meets the angel of death. In short, as I said above, if you liked the first one, this is just your type of movie. I can not wait to see what Toro thinks about the third film. (Of course, we\'ll have to wait for it to finish `` The Hobbit \'\'.)'",1
"b'Former government agent Edward Carnby (Christian Slater) has to solve the mystery behind the events that happened when he was a child to save the planet from being destroyed by monsters of another dimension. OK, I admit, ""Alone in the Dark"" \'\' is not one of my best films of all time, but it\'s not even in my worst movie list. It could be directed by Uwe Boll, who is considered by many to be the worst director of all time, but if all the other Boll movies are like that, then Boll was grossly underestimated, because I have seen many films that are much worse than this (for example, the remake ""The Stepford Wives""). The script is based on a video game, which gives it that ""videogame"", moving from one level to another, you feel that you with many films of this type (such as ""Resident Evil"" or ""Doom""), but this does not he removed the film as it makes me want to go out and play. Not being a player, this was my first encounter with ""Alone in the Dark"", and I found the story interesting enough to keep my interest in the length of the film. Acting is of uneven quality. Christian Slater and Stephen Dorff (as another government agent) both turn into decent performances, but Tara Reid is so unconvincing as a scientist who actually adds to the film\'s entertainment value. My main criticism is that some battle scenes are too long. There is a fight scene about 1 hour which includes about 15 minutes of people shooting monsters with very small dialogues, which have become boring after a while. Despite this, I still liked the film and I would be ready to watch it again.'",0
"b'I will publish this review in both English and Spanish. Well, I do not know if my expectations were too high for this, but I find that the quality of video and voice is useless. The video is sometimes not related to the texts of sonng. Another thing that annoyed me a lot is that all the songs have the voice attached to them, and the singer is not good, nor does he keep the same pace as Lavoe, making this DVD worthless for my needs. I wanted to sing along the soundtrack, not to accompany a bad singer.Bueno, the verdad me decepcionado with este DVD de karaoke, ya que the primero es que todas las canciones son interpretadas for a singer el cual a ju juicio no es muy bueno y desvirt & uacute; a mucho the entonaci & oacute; and the rhythm of the Las Canciones algae. I create that I buy you a CD of karaoke and par to sing yo mismo the letra no? For other videos, los videos que acompa & ntilde; a certain way of knowing my amateur and your way of seeing the situation with him and the other; singing. The & uacute; nico que necesitaba was a CD with a good track and las letras de cada canci & oacute; n (I create those siquiera las letras ya que soy fan & aacute; tico de lavoe y me las se cases todas) for eso has quedado totally decepcionado con mi compra.Recomiendo este CD only for aquellos que no if sepan las letras ni la entonaci & oacute; n de las canciones.'",0
"b'My son absolutely loves the book I Stink! so when I saw this animated version available, I knew it would be his alley. Schoolastic boys have a great track record when it comes to animating classic books for children, and this is no exception. The Stink was animated in a way that complimented perfectly the illustrations in the book, and Conan\'s companion Andy Richter does a fantastic job giving voice to the ""all-attitude, all the time"" garbage truck. The animated version of I Stink is almost a huge success with my son like the book. The DVD also includes some other animated adaptations that (sort of) carry on the theme of the garbage truck. Trashy Town is the only other trash-themed story of the DVD, but with its simple animation and its catchy ""chorus"" went very well. The others are inconsistent. Arnie the Donut was funny and a little disturbing (he talks about a sentient pastry aware of his imminent departure), but The Beast of Monsieur Racine was just a little strange. I absolutely recommend the I Stink DVD to anyone with a child (Ren) appreciated the book. It\'s a fun collection of animated stories and a welcome break from Elmo, Wiggles, etc.'",1
"b'The problem is clearly related to certain DVD players who have difficulty reading some DVD information. You can point your finger at the DVD player, but the real question is why Disney has released a disc that is clearly problematic for so many players. Two different copies did not work on the four DVD players I tried (including the one on my computer, so that is not a universal solution). Disney needs to solve this problem and offer a free exchange in some way. MGM had a similar problem with a James Bond record (Man with a Golden Gun) that only emerged on some players - they provided free exchange by post. Disappointing that Disney is not doing the same ...'",0
"b""John Denver's portrait of Chad Lowe looks like a skit on Saturday Night Live. The fake song and the fake guitar are very evident. It is not as credible as John Denver. He whimpered throughout the film. Kristen Davis is better but can not save this disaster. This film makes John Denver look like a sodomy that he was not. Save your money on this.""",0
"b'I am slowly becoming deaf at age 44, so I am looking into a lot of different media for self-taught. I was enthusiastic about this DVD, but when I started it seemed to me upset that there were no captions. I do not know sign language enough, nor can I feel good enough to get anything from it. So, if you can not hear, do not worry about taking this DVD!'",0
"b'While for me ""Upstairs, Downstairs"" remains the most beautiful series of Masterpiece Theater of all time, this follows closely. Gemma Jones is superb as Louisa Trotter, the Cockney Cook / Hotelienne who never loses her smooth common sense or her heavy cockney accent even after becoming the hostess of the rich and famous of Edwardian England. The previous episodes focus on the growth of Louisa as assistant cook to lover of the Prince of Wales (later King Edward VII). But most of the series is about the actions of the Bentinck Hotel, an exclusive private London locale run by Louisa. With a few exceptions, one\'s family must have been in Debrett\'s Peerage for at least 100 years before being able to book a room at the Bentinck. Still, Louisa\'s selectivity is not so much a reflection of snobbery on her part as of her passionate commitment to being The Best in whatever she does. The whole series is full of characters and incidents, and in fact Jones / Louisa is very much in the background in many of the episodes. But it is indisputably the dominant and dominant character in this series. You did not see the virtuous indignation without brakes until you saw Louisa, in the last episode of this collection, to testify in court on behalf of her friend, Lord Haslemere, who sparked a diatribe after the diatribe in all her glory cockney . Now he is a character! This wonderful series deserves to be much better known than it is. Do not hesitate to buy this set. I can not wait for the series 2 to arrive!'",1
b'How to ruin a perfectly wonderful movie? Create a poor quality DVD. The image is so faint that most of the details have been lost and the sound so low that I had to turn up the volume to 99 just to hear it whisper. THIS DVD IS VERY BAD! Please register this gem the next time you come to TCM and save your money. It is a pity that such a wonderful film has been treated so poorly.',0
"b'I LOVE this show, but the DVD set is not worth it. Instead they should publish all the series!'",0
"b'Superlative performances by Mickey Rourke, Robert DeNiro and Lisa Bonet in a decidedly dark story make this film disquieting, albeit excellent. The plot goes, the character of Mickey Rourke is a PI hired to find a missing person 14 years ago. The story turns and transforms and blends in the south of voodoo until it reaches a climax. A bit slow at times, which can make the complex plot difficult to follow, but in the end everything comes together. Certainly one of the best ever underestimated films.'",1
"b'Probably, this is the funniest movie for the holidays. The real proof of a good comedy is being able to scream again for the film years later, and ""Christmas Holidays"" more than for me. But this works in reverse: in place of the Griswold, living in a disastrous situation, traveling abroad in places like Europe or Wally World, they are anchored to the home front while the calendar marks the days at Christmas. Chevy Chase is clearly in his element that takes the role of well intentioned stepmother, but irretrievably clamorous, Clark, which naturally exaggerates creating ""the perfect Christmas"". The talented Beverly D\'Angelo is also here as the supportive wife of Clark, who gets his buttons pushed by annoying relatives and whining and his sweet husband. The late John Hughes fills the screenplay of satire and references to the holidays, chased with the trademark ""Lampoon"" slapstick and lowbrow humor. Of course, sometimes the tanks of humor, but it is a more noble effort than the previous irregular ""European vacation"". This challenges you not to laugh out loud while the Griswolds\' efforts to ""make the best Christmas"" turn into a long train accident, which can tickle the fun bone of any ""Scrooge"". Look for familiar faces Juliette Lewis and Johnny Galecki (the latter currently in the hit sitcom ""The Big Bang Theory"") like the guys from Griswold; a pre-Seinfeld Julia Louise-Dreyfuss as half of the snobby snob neighbors suffering from Clark; and Doris Roberts, Diane Ladd and William Hickey as some of the annoying relatives who come to visit. But in reality it is Randy Quaid\'s retaliation of the quirky and quivering Eddie madman who steals every scene he is in. If you want a serious interpretation of a holiday classic, look at ""It\'s a wonderful life""; if you want to laugh loud and thick, then definitely watch this!'",1
"b""I've been a believer since the '80s, and although I understand that some of the first comments on this tape are too easy, I recommend giving it a second try. At the beginning, because the choreography can be difficult, the training may not seem too intense. You're too damn busy trying to figure out which step will come next. But once you reach the steps, you can maximize your effort and your training will become difficult. Also, you can always step up (within reasonable limits) during dumbbell exercises. This will also increase your heart rate. I'm a FIRM veteran, and I can not wait to make this tape. : or)""",1
"b'After reading the wonderful book ""Doc"" for the book club, my husband and I watched ""Tombstone"" a few days ago and ""Wyatt Earp"" last night, in preparation for the book club meeting next week. To all those who say that there is some controversy about which film is better, I can silence the controversy: ""Tombstone"" is better. Watching ""Wyatt Earp"" is like watching a scurrilous community theater (no offense for the community theater) from opening scenes with Wyatt (Kevin Costner, with his trademark anachronistic shag / hairdo) drinking a steamy cup of coffee like a witch\'s cauldron, as if the machinists put a piece of dry ice in the cup. Except for the beautiful Gene Hackman in the role of father Earp, the protagonist of the film \'acting is either silly comics, or melodramatic, or wooden, or incredibly, all three at the same time. Having just seen the portrait of Kurt Russell tightly controlled and super-masculine Wyatt Earp in ""Tombstone"", the character of Kevin Costner on the same character reminded me a bit \'of Forrest Gump, no offense to Forrest Gump, crossed with Costner Il character of ""Dances With Wolves"" (same hairstyle). I love Dennis Quaid, but I saw the definitive portrait of Doc Holliday in ""Tombstone"" by Val Kilmer just days before he saw the Quaid version in ""Wyatt Earp"" was probably completely unfair to Dennis Quaid and his beautiful sunglasses who had not even come close to me. I love westerns, but this bizarre film - a narrow bottle shot just before a bullet explodes, somebody? - made me roll my eyes. To sweeten the deal, it\'s more than three hours long! Recommendation: look instead at ""Tombstone"".'",0
b'This is a terrible movie. It looks like it was shot by a group of teenagers from a home-made camera. The acting is horrendous and the plot ... .... What is the worst word for horrendous? Video and audio quality: 0 stars',0
"b'This film that breaks the boundaries is the best film I\'ve ever seen. Easy to dismiss as a ""gay"" movie, it\'s much more. It is a portrait of fully drawn characters of 2 characters who meet, but are not in the same place at that time. this film tells about their struggle from where they are to reach that point together. The director Ang Lee has always been better. Heath Ledger has incredibly lost the Oscar, but his portrait will remain with you for a long time. This is an award-winning and is a memorable movie!'",1
b'The Gran Torino was Clint Eastwood in all its glory .... He has always loved his films and will always do it.',1
"b""I have nothing more to add to the reviews ... it's Michael Jackson, to shout loud ... just fantastic. I never knew that I would miss so much.""",1
