data,target
"b""When Bruce Lee died in 1973, 2 films were combined in an attempt to capitalize on Bruce Lee's madness by splicing some of Lee's best moments from the Green Hornet series, and doing 2 90 min. `` Bruce Lee films '' to the joy of those who were eager to get more footage of Bruce Lee. The first was titled `` Green Hornet '', the second was titled, curiously, `` Fury of the Dragon. `` What we have here is the official continuation of the first 90-minute Green Hornet show. An identical approach in that the production is composed of several scenes from the television series Green Hornet ... and the result? Despite some good moments and good memories of seeing Bruce Lee as a superhero and listening to his REAL voice, we are left with 90 minutes of uncomfortable mixes of stories that do not mix. I even remember seeing some fight scenes from the first movie. If you ask me, what we have here is a shadow of what would come in 1978 ... 20th Century Fox is killing Bruce Lee's Game of Death. The only difference was that they spliced \xe2\x80\x8b\xe2\x80\x8bthe footage only instead of throwing a double unconvincing with 10 minutes of actual footage. Either way, this is a guardian for Bruce Lee fans, one that will be worth it in the near future. But still, I have to call Green Hornet vol. 1 and Fury of the Dragon (Green Hornet, volume 2) what is ... BRUCEPLOITATION, however. CAN WE PLEASE HAVE AN OFFICIAL GREEN HORNET BOX COLLECTION? THE ONLY ALTERNATIVE TO BUY THESE 2 SPLICE JOBS IS IN THE BLACK MARKET AND NOT THEFT. SOMEONE HELPING A BROTHER. LOL! WARNING WORD: Make sure your DVD player plays PAL discs before buying this DVD. My copy will only play on my Windows Media Player ... it's region 1, it's not piracy, but it's PAL will make all the difference as to whether it will play or not. Be careful .""",0
"b'I bought this without realizing that this was the edition of the ""director\'s"" son. I hope the director\'s son will never edit another movie again! The edition was something that a high school kid could have done on his i-mac. The scenes that once were complete now end abruptly and they jump, the mouths move without dialouge, horrible grunts were added to fight in the scenes. . . the list goes on I plan to sell this and wait for the original cut in the United States to be released.'",0
"b""There seems to be some confusion between Amazon's reviews of this product. `` Death Mask '' is a low-budget horror movie starring James Best (from `` The Dukes of Hazzard '') as Wilbur, a socially awkward carnival geek who feeds a frustrated love for women. Even though he finds himself falling for Linnea Quigley, romantic feelings that are, at least in part, reciprocated, Wilbur simultaneously sticks to a beautiful death mask that forces him (free him?) To become a murderer . I can not say that I have an objective opinion about this film, I'm not a fan of the genre and I just picked it up because I went to high school with a cast member, but I thought that James Best had a real talent and I do not know if he was impressed or saddened to have put so much of him in this kind of movies.""",0
"b'In my short list of must-see movie titles for 2011, Jose Padilha ""Elite Squad: The Enemy Within"" was certainly at the top of the list. I first learned about Padilha with the 2002 documentary `` Bus 174 \'\', an unforgettable real-life story of a bus hijacking that was publicly played in the Brazilian media. It was a heartbreaking image that had as much to say about contemporary journalism, rampant crime, local corruption, political maneuvering and the state of the police as it did about the actual event he portrayed. I think it\'s fair to say that some of these same themes have remained constant in all the future film efforts of the writer / director. That said, I want to point out that `` Elite Squad: The Enemy Within \'\' is actually a continuation of the 2007 project titled (you guessed it) `` Elite Squad. ""Although the two films are certainly better served as companion pieces, it has an independent story that can be enjoyed on its own merits."" If you choose to see this without having seen the first image, you may miss part of the background story The film focuses on the character that returns from Captain Nascimento, actually played by Wagner Moura, Moura is in charge of a special unit of crime and when a prison riot fails, the squad\'s tactics and decisions are questioned by human rights activists (dramatically guided by his ex-wife\'s new husband). Public opinion, however, is allied with the Moura for quick and uncompromising action and pushes it to a position of even more power, making it a mission to eliminate the rampant drug crisis in Rio, points to the lower class slums where the roblema has its strongest point. But by eliminating the obvious enemy, it can give way to a more unexpected nemesis. While corrupt policemen and unscrupulous politicians fight for a new power, Moura begins to realize that she has cut off the head of a monster to see another (more infamous) take her place. Unable to trust those in power, he sees new allies in the media and activists who were once critical of Moura\'s methods. The change is convincing, credible and undeniably terrifying. The film is shot in an aggressive documentary style that makes the unpleasantness even more tangible. While perhaps the narration depends too much on voice-over analysis, it does keep Moura\'s perspective in perspective, since the big story leaves it out of much of the action. In essence, it is a work of morality disguised as a saga of ruthless crimes, but in that sense it is surprisingly underestimated. The character changes are subtle and the action is relentlessly real. It is difficult to imagine that the film can have a happy or satisfactory conclusion, but what we have left certainly seems appropriate, even if it does not end all in a small bow. In the end, the characters distinguish this piece (Moura is fantastic) that has universal relevance in its corruption issues and those that would fight it. `` Elite Squad: The Enemy Within \'\' is a rare image that will make you think while entertaining. Around 4 1/2 stars. KGHarris, 2/12.'",1
"b""THIS IS TERRIBLE! I can not believe it's because of the same person who wrote Phantom of the Opera, Les Mis, Cats, etc. The music is not memorable, the lyrics are sophomoric and the plot is complete. Change the story as it is presented in Phantom, and the personalities of the characters are completely modified to make it work. The Phantom flees to Coney Island to start a circus / monster show after the events in Paris. Madame Giry and her daughter Meg follow him. Meg becomes a burlesque dancer and is obsessed with the Phantom. Madame Giry wants to connect them. Christine, Raul and their son are attracted to Cony Island to open a new opera house, but the Phantom convinces Christine to sing in her show instead. Ra\xc3\xbal is now a petty drunk, in love with gambling, and Christine is now in love with The Phantom, who has changed from the pitiful and dangerous Genius of the original musical to someone who obeys the rules and is kind, self-sacrificing, and likes children. clowns and the bad music of Carnival. Oh, and by the way, it is revealed that Christine slept with him the night before his wedding and Gustave is actually the son of the Ghosts! Everything about this musical is SO, SO BAD. Save yourself the pain of seeing it.""",0
"b'My son loves this DVD. He would see it every day (or more) if we left him. We tried other DVDs and most were really addicted. This is not Although cinematography is not professional, that only bothers some critics. My son does not care He is fascinated! We love to drive down the street and name all the trucks we learned in the video. My son is 2 years old and has been watching this video for at least 6 months. He asks for it by name. I just bought 4 more copies for your friends.'",1
"b""It should have been called `` The Male Booty Movie ''! Every ten minutes a guy shows his ass. Either he is taking care of a woman or dominating his domain. Do not get me wrong: live the asses of men! Still, this sure had many of them, especially for a movie that is not rainbow. If you like male buttocks, here's an excellent candy for you. Happy New Year ! ! !""",0
"b""I'm really a fan of Christina, but I have no choice but to tell the truth. This is the WORST DVD I ever bought in my life. I can not encourage anyone to buy this. I really do not know what Christina was thinking to release this DVD. There's no way I can call this a music video, but call it `` DVD SLIDE '', because what you should expect is just slides about your biography and no music. I'm sorry I bought this DVD. I repeat, DO NOT BUY THIS! ! ! This is really daunting. Anyway, if you have nothing to do with your money, then you can buy this one. Better buy the Stripped is not.""",0
"b'For this movie, I would KILL to be able to score NO STARS! ! I do not know who came up with the idea that this movie was supposed to be funny. ** but this is simply not true. First, it would have been advertised as a ""crazy camp movie,"" secondly, it would not have been so obscenely exaggerated by the star, John Travolta, to whom, I remind you, kind reader, who has followed Scientology, and that he was a bearer of cards, toga, purge-his-lives-past-sins-by-being-connected-to-two-aluminum-cans-connected-to-a follower of a voltmeter of L. Ron Hubbard himself, until his death in 1986. To say that this movie is even abysmal is an insult to abyssality. It\'s not funny, it\'s stupid, it\'s ridiculous and it\'s too much about imparting the insane dalliances of a self-proclaimed demigod.'",0
"b""(...), you've heard from other reviewers, this is a sucky full-frame edition that seems to be made out of an old VHS teacher. So save your money and look at your old tape. Or, you can buy an edition of Region 2 of this Amazon UK movie, which is in a widescreen presentation. I bought mine a year ago and I have enjoyed it many times. But you will need a DVD player for the entire region. Look online for them. They do not cost much more than a regular R1 player.""",0
"b""This film was an extremely poor attempt to chronicle the life of one of the most important environmental / humanitarian educators in the world of our time. John used his celebrity to promote his beliefs and passions and, through his many admirers, those visions continue today. The inaccuracies are far from being as numerous as the worldly description of Chad Lowe. If you want to see the REAL John Denver, I suggest you buy `` Let This Be A Voice '' and / or `` John Denver: A Song The best friend. ''""",0
"b""Black Sheep (no, Chris Farley and David Spade star in a movie of the mid-90s) is a movie that must be seen to be believed. It takes place in New Zealand as a phobic man of sheep (Nathan Meister) returns to his old family farm to make peace with his brother (Peter Feeney) who is genetically altering the sheep that populate the earth. These sheep end with a hunger for human flesh, and those that bite become monstrous sheep (yes, they were sheep), and before you know it, they are going crazy. Yes, Black Sheep sounds absolutely ridiculous, and of course it is, but the movie is so nice that you can not help but admire it. Not to mention the brilliant effects of blood and creatures courtesy of Peter Jackson's own WETA workshop team, as rookie writer / director Jonathan King throws one visual gag after another on piles of spilled blood. It does not come close to the irreverent horror / fun of Shaun of the Dead per se ', but for what it's worth, Black Sheep is damn fun that fans of horror comedy should definitely see.""",1
"b'The Bunny Works REALLY has come a LONG way since the last animated film and a very medicore, & quot; King and me & quot; . Now, this dazzling new movie finally presents wonderful and well-developed characters, very professional animation, a lot of fast-paced action that no eye can follow, simply MAGNIFICENT art graphics and a very harsh message regarding xenophobia and the need to respect life. It takes place in the late 1950s, when the United States was still trapped in its fears of a cold war, a young child is left alone at home watching cheesy sci-fi movies while his pretty young mother works late into the night of the night at the local restaurant. Then he hears some strange noises, so he goes to investigate and, therefore, collides with the most unlikely friend he could ever do: a huge robot that could gobble up cars and flatten entire forest areas. However, this mechanical monster becomes a very sweet creature that is full of innocence and love. And along comes a sharp-nosed detective who is suspiciously sniffing any clue about the strange events in the small town of Maine. Poor Hogarth (what a name!) Has to fight feverishly to protect the great stranger who undoubtedly does not feel welcome here on this planet. A great work of art that will earn the respect of the collective audience that unfortunately has been conditioned to consider animation as a sugar coated dish for the little ones. But - this medium can be a very powerful narrator as a truly overwhelming test as & quot; The Iron Giant & quot; I will definitely try it!'",1
"b""I was really excited to try Tracy Anderson's method, but when I got the Dance Cardio DVD, it was nothing like what I was saying. Dance combinations are difficult, and you need to spend time learning all the combinations before you can start training. It's a total waste of time and a total scam, since they do not mention anything about this on the DVD or on the website. I tried to return the DVD, but the customer service is horrible here. It took me more than a week to communicate with me, and then they told me they could not go back or exchange open DVDs. But how on earth would anyone know if they are happy with him even before opening the package? He wins! Total scam if you ask me. I am very upset that the customer service is so horrible. You're much better off spending your money on something from a store where you can return it, or you can buy a training DVD that really provides a workout, not a bad dance instructor and fake advertising. In fact, I would give this DVD zero stars, but this review thing made me at least put one.""",0
"b""Be careful, Grossman plays the songs on this DVD, but he never shows you how to play them. The tab is so different from the way you play the songs that you must learn them by ear. Inaccurate lashes seem to be the norm with Grossman's material. It's really bad, because he's a great guitarist. I would love to sit down with Grossman and make him play these songs using the tab provided. Come on Stefan, get ready and review your material before launching it on the market.""",0
"b""The sound is terrible! I love music and I have spent its two CDs, but the poor sound of this DVD has no power. Sully is almost inaudible. Godsmack should be ashamed of this release. I can not even see everything because poor sound is a distraction. For those who say that this is the true sound of a concert, I present that a concert DVD sounds like the first row, not the last. Save your money ... it's not worth half the price.""",0
"b'This DVD was extremely useful to me as a self-taught weaver who started with the socks several months ago. The comfortable format of a mother and her daughter sitting on a sofa discussing knitting and demonstrating various techniques was very useful. It is a pleasure to look on many levels. I love the spirit of Elizabeth Zimmermann and her daughter, the mastery of Meg Swansen. The well-organized index allows easy access to the various techniques for later review. This DVD is full of information, since it is very edited and includes a wonderful interview at the end. I highly recommend this video to new and experienced weavers alike. I also bought the DVD Knitting Workship, but of the two, Knitting Glossary is the most useful.'",1
"b""`` Destination Moon '' and `` Rocketship XM '' came out the same year, but that's where the similarity ends. I consider that `` Destination Moon '' is the father of the modern science fiction movie. The quality of the production and the magnificent Technicolor give this film a quality that few later sci-fi films would reach in the '50s. What helps this movie is the fact that there are no real stars in it, but very competent and very recognizable actors at least. `` Rocketship XM '', on the other hand, was a rushed movie to beat `` ... Moon '' in theaters. The quality of black and white printing is magnificent and has been restored to its original and clear quality. Stars of Lloyd Bridges. The special effects for `` XM '' were decent for their time, but the effects for `` ... Moon '' were ahead of their time. If I were classifying these movies, I would give `` ..Moon '' to B +, and `` XM '' to C +. Both films are nice, and they make nice accompaniment pieces.""",1
"b""The only reason I was disappointed is because of the narration on these discs. It's very monotonous, mundane and it really made me nervous. The information is interesting and informative, you just need a better narrator.""",0
"b'I was very disappointed to receive a single 47 minute DVD, when I thought I was buying the whole 9 DVD collection as indicated by the advertisement. I find this very deceptive and I will hesitate to ask for anything else.'",0
"b""I love this training! It's a great program that takes about 45 minutes, and I can do it when I do not feel like going out to the gym. I have danced most of my life so most of the low impact training exercises I am already familiar with, but the repetition is wonderful, and I am a little sore the next day every time I do the low impact exercise . High impact training is a different story. I did it once since I had the DVD and could barely walk the next day! ! This comes from a dancer who is in very good shape. High impact training is mainly squats. As soon as I recover from the last time I did it, I will do it again because it feels great and is so good for you! There is additional training for both arms and abs. Each set has Dallas Cowboys Cheerleaders demonstrating. Three of the cheerleaders have been selected to perform beginner, intermediate and advanced exercises, so you can choose which one you want to follow. The only thing I do not care about is that the coach who leads the training talks a lot. However, he is very motivating, and especially people who are not very familiar with the training or who are motivated to do so, I think they would really benefit from that. I was not sure about buying a training DVD because of the previous disappointment with them and the lack of motivation to do it more. Sometimes, but this DVD is an exception. It's really fun, it takes less than an hour of my day, and I can choose exactly how intense or easy I want to take it day by day. Highly recommended! !""",1
"b""I loved this series from the beginning, and that is the problem. I bought the DVD thinking it would be a favorite program in an excellent format. However, to my dismay, Sony decided to skip the first minute and a half of each episode. I think it's pretty stupid.""",0
"b'This extraordinary film, largely ignored, from the 1975 film reunited the star Gene Hackman and director Arthur Penn for the first time since 1967 & quot; Bonnie and Clyde & quot; (They also worked together on the ""Objective"" of 1985). Hackman gives one of the best performances of his career as a tired P.I of the world. who is confused in a case of ex-spouses who battle and who quickly descends to the most muddy depths of incest, contraband and murder. Meanwhile, Hackman\'s own marriage wobbles, and the script intelligently parallels this disintegration with the layers of deception and corruption exposed as it removes the mystery of his case. The excellent supporting cast includes a very young Melanie Griffith, James Woods and Jennifer Warren. The film features an excellent jazz soundtrack (a vocal version of the disturbing title track appears on Michael Frank\'s album Art Of Tea). Smart entertainment for adults.'",1
"b""Wayne is in good shape as a deep lane, rider and sometime scout for the army. The best friend of deep is a dog (used here with good results and again in big jake) while he opens the shake, deep flee from the Apaches and has lost his horse. While walking in the desert, find a farm with a child and his mother (the page of geraldine who received an Oscar for his first film) stays a while. He also begins to fall in love with her, and when he leaves, he does not want to leave. He soon meets the woman who is not a good fugitive husband and in a fight kills him. now it's up to him to protect the woman and her son from the Apaches. at 84 minutes this is a great movie that I wish I had lasted even more. Wayne and the page have great sparks on the screen and the action is first class. Do not be surprised""",1
"b""Nothing new happens in this movie. It has a lot of action, mainly in the form of explosions, but nothing in the movie really moves the Terminator story line forward. The spectator goes out where he entered. Equally frustrating is that the movie insults the viewer's intelligence with lazy screen devices. For example, there are scenes that involve the movement of huge and noisy machines, but the characters are not even aware of the machines until the machines are on top of them. Or consider that oil or gasoline barrels, or molten metal or liquid nitrogen tubes are conveniently ubiquitous so that the characters can shoot them when necessary to make an explosion or melt a machine. The movie is full of such devices. They play, one after the other, for about two hours. Nothing else happens. We do not learn anything new. My recommendation is to omit this horrible addition to the T series.""",0
"b""There is nothing in the `` unqualified '' version to justify salacious marketing on its cover. The movie itself is much less substantial than it should be.""",0
"b""There is a reason why Uwe Boll is known as the error master. Bloodrayne marks the third videogame of Boll to the film adaptation, and like the previous ones (House of the Dead and Alone in the Dark) Bloodrayne is so bad that you have to see it to believe it. Kristanna Loken, best known for being sexy and playing the TX in Terminator 3, plays the vampire heroine in this incoherent mess, which for some strange reason also presents Oscar winner Ben Kingsley as the evil Kagan. The plot is the typical treatment of vampires VS humans, but the most intriguing aspect of Bloodrayne is how Boll got to attract these actors in this movie? It's amazing how Kinglsey, Michael Madsen, Michelle Rodriguez and Billy Zane ended up in this, which throws the most terrible dialogue you've ever heard. Occasionally, the action and the blood are decent enough, but Bloodrayne is best enjoyed as an involuntary comedy. It also features Matt Davis, Meat Loaf, Will Sanderson, Boll's favorite, and the Udo Kier stalwart.""",0
"b'My daughter has ordered four sets this season and none of these sets will play well enough to watch. The first two sets were Christmas gifts. The second sets were replacements of the first two and they would not play either. We tested them on different DVD players in vain. I can not tell you how disappointed we are. It seems that we will have to do without the second season until Universal reconciles. I also doubt if the third season will be purchased. For anyone who buys these dvds, good luck.'",0
"b'This is strictly a marketing ploy. The film smells bad, is badly filmed and everything is of inferior quality to the standard. Do not waste your time. But look at the other Tony Jaa movies.'",0
"b'+++++ This movie is based on the musical `` Cabaret \'\' (also called `` Goodbye Berlin \'\'). The music and lyrics are by the great John Kander and Fred Ebb respectively. It was run by, and the dance and music numbers were assembled by the late and great Bob Fosse. Personally, I\'m not too much for musicals, but this movie is much more than an excellent musical. I do not understand the idea that they only sing and dance. There is also a good story that delves into the corruption, decadence and false dreams of Berlin in the early 1930s when Hitler was coming to power. The story follows the life of Sally Bowles (Liza Minnelli) during this turbulent time. She is the so-called star of the nightclub Kit Kat who has a naughty master of ceremonies (Joel Gray). The writer Brian Roberts (Michael York) intrudes into Sally\'s world, hoping to take the vacant room in front of hers. He soon learns that it is a ball of fire and energy. Sally tells us her dream: ""I\'m going to be a great movie star"". That is, if alcohol and sex do not catch me first. `` The film alternates between real life and difficult outside of the Kit Kat nightclub and the carefree life inside, where those who attend can forget their problems and difficult times. The singing and dancing routines within the Kit Kat Klub provide a sharp counterpoint to the drama of real life abroad. Five songs from the original Broadway production did not come to the film as ""interpreted"" songs, but appear as background music. The music, the costumes, the choreography and the performance are exquisite. Especially impressive is Minnelli\'s performance, impressive on stage and equally compelling. It coincides with the fascinating performance of Gray as the Master of Ceremonies that injects humor and pathos, as well as effervescence and solidity in the procedures. The last scene of the song and dance performed by Minnelli is historical and unforgettable! This film won eight Academy Awards, including the best actress (Minnelli), best supporting actor (gray) and best director (Fosse). Finally, the DVD itself (released in 2003) is perfect in image and sound quality. It has a long list of interesting extras. In conclusion, I would recommend that you go to this cabaret (old friend). You will never want to leave! ! (1972, 2 hours, wide screen, 32 scenes) +++++'",1
"b""Put me in use. That's what the so-called Ritchie boys asked the US Army. UU In World War II, and they got what they wanted. These new recruits, alien refugees - some newly arrived by boat from Europe - were sent to Camp Ritchie to learn how the German military did their part to interrogate prisoners in war zones. It is a story of World War II that had not yet been told, and the Ritchie Boys themselves make a fascinating observation and a wonderful story. These are soldiers with whom most of us can identify, people who were not so good at manipulating firearms, but they became determined in their work to enchant, confuse and terrorize the prisoners of war who appeared and had the information that they wanted This is an excellent addition to the growing subgenres of Jewish documentaries and World War II, and the skilful use of sports for intellectual interviews, music and archival footage. Dvd extras: A total of 43 minutes of deleted scenes and personal accounts complete the disc.""",1
"b'For those of us who watch anime and have many different opinions about what is and is not good, I must say that GWLTT was one of the few anime movies at a time that can be sustained without the typical anime movie formula to catch so many people as possible. What caught me the most about GWLTT was its lack of being the typical anime and just being a movie, which is something that few can say. I think GWLTT is a breath of fresh air for an industry that seems to need it. But for the observer that is not anime, I would say that it is a good option to start if you have not seen much or if you just started. For the anime fan, this is a movie to add to the collection.'",1
"b""Have you ever said & quot; Everyone here is crazy, but I & quot; ? Then you'll love this terrifying, minimalist, low budget, and very claustrophobic 1948 thriller. Detective Richard Carlson enters an insane asylum in an attempt to find a corrupt judge who hides from justice. But before he can catch the judge, his identity is revealed and he becomes a prisoner of his own plan. And the only person who can rescue him is the double woman who sent him there! A hard-edged thriller by director Budd Boetticher (& quot; The Killer is Loose & quot; & quot; Comanche Station & quot; Bullfighter & The Lady & quot;) who would later become famous for a number of existential Westerners (The Tall T, & quot; & quot; Ride Lonesome & quot; Who are men from now & quot; etc) featuring the solitary and moral Randolph Scott adrift in an ambiguous amoral environment. Personal note: in the 70s I met the late Budd Boetticher as a friend. We went on horseback through Griffith Park in his Andalusians and made several trips to Mexico where he still practiced his dangerous and beloved art of dealing with bulls on horseback. In life and in movies, he seemed obsessed with playing the role of male antagonist in constant battle with his surroundings. Boetticher preceded the director Sam Peckinpah on issues that made the latter famous. Boetticher was real. It's great to see this early gem available on DVD. (Full screen, B and W, 68 minutes, unclassified).""",1
"b'Scarlet Street is better than The Woman in the Window. The vision of the nightmare is darker, more grotesquely detailed, more petty. And it does not have a compromised ending, as Woman does. Lang focuses on every frightening detail of silent despair that forces characters to their tragic and unavoidable destinies. Therefore, Robinson, a lowly humble accountant (who paints street scenes in the kitchen (after having cooked the dishes) is trapped in a claustrophobic marriage with a corpulent witch who thinks that art is a waste of time and money He dreams of escaping his art and tricking Bennett Bennett and his elegant man, Duryea, two intriguing sociopaths, have very different dreams.'",1
"b""Wayne is in good shape as a deep lane, rider and sometime scout for the army. The best friend of deep is a dog (used here with good results and again in big jake) while he opens the shake, deep flee from the Apaches and has lost his horse. While walking in the desert, find a farm with a child and his mother (the page of geraldine who received an Oscar for his first film) stays a while. He also begins to fall in love with her, and when he leaves, he does not want to leave. He soon meets the woman who is not a good fugitive husband and in a fight kills him. now it's up to him to protect the woman and her son from the Apaches. at 84 minutes this is a great movie that I wish I had lasted even more. Wayne and the page have great sparks on the screen and the action is first class. Do not be surprised""",1
"b""I love this movie, but the biggest problem I have is with the aspect ratio. I recently bought the movie, without noticing that it had been cut at 1.33: 1 from 1.85: 1, and finally I feel that if I'm paying for a movie, I should be the owner of everything. Too bad of me for not having reviewed the aspect ratio before the purchase, but beyond that, it is a great movie minus Coppola's dribbling in between.""",0
"b""He is a clear teacher, and the exercises are presented at the right pace. He takes his time to explain the basics of the practice, which seems a good idea for those who learn exclusively through DVD. The two songs you learn here, a classic, a bossa nova, are nice pieces, and their teaching rhythm here is a little faster. In short, it provides a lot of information beyond what one might suppose would be here. My problems with the DVD are two. On the one hand, as with other DVDs of this publisher, he is paying almost thirty dollars for sixty minutes of DVD. Traum is a good teacher too, but it seems too expensive. There are other better offers, and similar information for free on the web, so I'm not entirely happy with that. The second problem is that finger style exercises are pretty basic. I use patterns in the daily game that are more intricate than the ones he gives, and to me these seemed simple (I will certainly do them, though) and had worked harder for me. The only exercise that seemed intermediate was the arpeggios, in third and second position, which are more on the left hand than on the technique of the right hand. The two songs, however, are beyond the beginner, more intermediate. It seems to me that most of the buyers will be disappointed one or the other half of this 60-minute DVD, either boring as it was with the basic level of the exercises or intimidated by the complexity of the songs. What I would have preferred are 60 minutes of exercises, increasingly complex. I guess the average buyer would find it too boring (teach me songs!), But I'm very interested in improving and I know, by learning other instruments, that repetitive exercises are the way to do it. I wanted a DVD guide for them, instead of a printed book of them, and this is not exactly what I expected. As you point out, you could also use a selection with these exercises to work with your right hand. accuracy .""",1
"b'Armand Assante is one of my favorites. I loved all his movies. I was very surprised to see it on a doo-wap paper, but it was fantastic as always. His emotional performance of a man who lost his wife to cancer and is now dealing with the possible loss of his daughter from the same disease is heartbreaking. Her relationship with her two children also brings reality to the love of parents for their children and the torment of their previous career as a singer. He and his group of singers of the 50s were very successful, but they were soon eliminated from the main scene. For the next 30 years, he works as a bartender and his group plays for weddings. If you love doo-wap and Assante, you will love this movie. Nostalgia at its best. I recommend getting the audio CD and playing it before watching the movie, then you will really enjoy it.'",1
"b""For the great admirers of Manhunter, I would advise you to stay away from this DVD if you plan to have ... What has been announced as the & quot; Theatrical & quot; the version is in fact a poorly spliced \xe2\x80\x8b\xe2\x80\x8bversion that awkwardly edits two scenes that had appeared at the theatrical premiere, including one of the most crucial scenes, and still has within it the most banal footage restored from the floor of the cutting room . These cuts are badly made and do not make sense to them, since they do not represent the theatrical presentation and destroy the impulse of what had been a finely edited film. I do not know if it was ignorance or arrogance, but this is the worst hacking work I've seen trying to pass itself off as a product. Whoever was in charge of this in Anchor Bay was an idiot and if I were Michael Mann, I would be calling my lawyers. & Quot; Director's Cut & quot; it is even worse in the sense that it includes the & quot; Not theatrical & quot; launch And the so-called & quot; Director's Cut & quot; - a compilation of some interesting and not so interesting shots. As a companion to a true theatrical premiere, this would have been a fascinating addition; BUT here once again, Anchor Bay finds a way to ruin what a good product should be. All the film that has not been processed in video, is stained and blurred, as if it had been transferred from a VHS tape, and a very worn one. - It is incredible that someone can have the audacity to offer this kind of cheap for the hard earned money. I saw this movie when it first came out in the theater and I considered it one of the best of that year; and I rushed to buy the LaserDisc version when it came out. When Anchor Bay released the Director's Cut DVD this year, I was on the waiting list, ready to receive the enhanced THX version with wide screen. Being intimately aware of the movie, imagine my disappointment. Do not waste your time. Wait for a better version to come out. As for those people who wish to compare the Silence of the Innocents with Manhunter, they usually prefer one above the other and their minds are practically invented at this time. I'm in Manhunter's camp. For me, I enjoyed the Silence, but I could never take it seriously, since I found the reader's notebook so caricatur- ally superhuman and, therefore, unrealistic and not very instructive. However, the Manhunter Reader is a chilling but more realistic description that impresses me every time I see it in how an evil genius manages to manipulate events outside his cell through the simple device of a telephone. This Reader is safe behind closed bars, and still manages to be a powerful presence to consider. I hope every fan and future fan of Manhunter sees it the way it came out, a fine piece of art that was slim and stylish, but that flowed with style. Siskel and Ebert rated it as one of the best films of all time, years after its release. But for now, I'm going to have my LaserDisc.""",0
"b'It\'s my fault that I had higher expectations of this movie, but I guess this movie was not made exactly for guys like me anyway. The acting is fine, the character of Matthew McConaughey Ben and Kate Hudson\'s Andie really just have to act and react. The dialogue does not matter. The character of Kate Hudson always has the top, which is fine for a while, but after an hour it becomes exhausting. She completely invades every aspect of Ben\'s life; We never see Andie\'s world, apart from her two friends and place of work. So, while both characters have a similar agenda, there is a complete imbalance of superiority, and this is the biggest deficiency of the movie for me. He endures all his attempts to ""lose"" him, but all this only produces frustration in Andie and drives her to do more crazy things. As a spectator, you\'re dying to see her fall on her face only once. But that is an illusion. Ben\'s resistance to Andie\'s antics barely entertains me, and Andie\'s total lack of shame does not make her his. Of course both look great, and Hudson smiles positively when he smiles, but man, 112 minutes is a long time to endure this game. I can imagine some people thinking that this movie is great. Girl Power and everything. I do not know . But I think we can agree that the film was conceived as a vehicle for Kate Hudson\'s rise to stardom. This film reminds me a bit of WHAT WOMEN WANT (with Mel Gibson) for a variety of reasons, especially because it was written and produced by women, that in the film world dominated by men is a much needed perspective, but Nancy Myers (the producer / director of What Women Want) is definitely much smarter than the \'brains\' behind How to lose a man in 10 days. You just have to look at the DVD extras to see evidence of this. We met two of the producers, who obviously had facelifts. I\'m serious . It is creepy . They talk about the material as if it were Shakespeare. Then there is the director Donald Petrie, who completely lacks charisma. DOING WITH HIM is so cheap that it\'s probably more fun to watch than most of the movie. While he sits there chatting, a television monitor behind him shoots still images of the film, and an office worker (with her back to the camera) stares at a static PC screen biting her nails and shaking her head. She does this for the duration of the interviews with Petrie. Oh, and did I mention the background music that accompanies the extras? It\'s music from the department store. Or elevator music. Anyone who hate more. I did not bother with the comment. Donald is boring. There are no discarded songs, which is unusual for a comedy. The deleted scenes are really good, Andie shows some honest emotions and we have some quieter private moments between the two protagonists. Look, it started well. It felt like a spongy and harmless romantic comedy, but the romance lasted about 10 minutes. I can summarize my criticism with this observation of director Petrie\'s reason why he was interested in directing the film. He says it was because he discovered that Kate Hudson was attached to that. Aha. So, basically, if the movie works well at the box office, then it will launch And its career in Hudson. I\'m sorry, Petrie, but that\'s not good enough for me.'",0
"b""As a fan of the Hellsing series, honestly, I can not say that it's worth watching this series. There is no real reason to look at this series when Hellsing Ultimate is clearly superior work. While Alucard is rude if you look at the Lower Hell OVAs and compare them to the manga in the series, you'll see that the Hellsing Ultimate OVA is a perfectly animated version of the manga. So do not waste your money on the series of impure souls since one has nothing to do with the manga and two are not even finished. Hellsing Ultimate is the only true way to enjoy Hellsing animated.""",0
"b""McLintock is a great comedy / western; the casting is perfect and the script smart and witty. However, Good Times Video treated this excellent movie with tremendous disrespect and deceived the buyers of this DVD. The ancient Greek saying of & quot; caveat emptor & quot; or & quot; let the buyer be careful & quot; It fits well here. Every time you see that the DVD comes from Good Times Video, I recommend that you spend the purchase of that article. Hopefully a REAL version of McLintock will be released soon by John Wayne's estate. This movie was not one of John Wayne's favorites and was released late for being a good movie. Hopefully, this has nothing to do with Mr. Wayne's inheritance when publishing a clear version (and with a mailbox).""",0
