data,target
"b""There are many scenes in this movie that really tell the truth about how secretaries are treated in the American workplace. One scene that is in my mind is when Griffith's character traces an executive who has received an important call. The executive gets mad at her for disturbing him and asks why she did not give the client the information. & quot; He does not want to hear this from a secretary, & quot; she says . Anyone who has ever wanted to get ahead but was a victim of class snobbery and arrogance in the workplace will relate to this movie. Weaver is perfect as the ice queen executive who makes things difficult for Griffith. Ford is friendly in his role. Keep an eye on Kevin Spacey in a small role.""",1
"b""This disc does not play on most players. I have an RCA and an Apex. It blocks both. If you buy, just keep the receipt. You may want to return it. It's a great movie!""",0
"b'YOJIMBO was my introduction to the great body of work of the incomparable Japanese actor, Toshiro Mifune, who stars as the title character, Yojimbo (English translation: Bodyguard). This man can be bought with sake or rice, basically to do what he does best - be physically imposing and do away with the bad guys. However, he remains calm even when he discovers that the couple who hired him left to stab him in the back (I mean this as a figure of speech, of course ... or I? Haha ... you? The only movie will have to see the movie to find out, right? ""The great Japanese director, Akira Kurosawa, does a fantastic job of telling a captivating, quirky, dark and engaging story. tensions in the story, the incidental work of the camera is spontaneous and provokes the audience, while the actors make faces, growl and run over with violent and (recklessly) reckless abuses.Fantastic ... ... By the way, this was the inspiration for the Spaghetti Western, FISTFUL OF DOLLARS, starring Clint Eastwood.'",1
"b""After the first part of the Blade series, I was really looking forward to the sequel - and I was not disappointed. This outpaces Blade and only increases Blade's suspense: Trinity (released Dec. 10). Wesley Snipes is his usual self in a fast-paced thriller. Kris Kristofferson is brilliant as Whistler again (as well as the rest of the cast). If you liked the first, then you will definetly like this - and hope you like me you can not wait for Blade: Trinity!""",1
"b'You can actually buy the whole series from www.amazon.co.uk Sure, you have to have a multi-region dvd player to watch it, but they are cheap and at least you can get the whole series.'",0
"b""The only reason I gave a single star is because I could not post this comment with NO stars, but it does not deserve any.Quick, do yourself a favor and true movie fans, FIND THE MILLENNIUM EDITION OF THIS MOVIE AND BUY THAT! This version is the definitive version of DVD of the original classic.Clean images, clean audio, large supplements and commentary.THIS version? Well, let me put it this way. You'll enjoy the 30th anniversary edition of NOTLD only if you think it's okay for the guy who built the painting for the Mona Lisa to repaint with bad colors. Or if you think the guy who delivered the blank tapes to Capitol and Apple should legally be able to cut and remix all Beatles songs.This DVD is a scam.John Russo has no talent for making a NEW movie (a quick look at Sons of the Dead will endure this, so he continues to enjoy the wave of classic status of the original NOTLD to allow the destruction of the same elements that have made it a classic.To remove 17 minutes of original images, just a crime Replace those scenes for 18 minutes' new, amateur, misunderstood, and ill-conceived scenes is the bottom of the barrel stupidity. Add Scott's annoying and ineffective derivative, annoying and ineffective 'Anton LeVay-as-Preacher' Licina 'Licina, and you have a recipe for a lousy DVD. Is the picture good? Yes, but since this is not the original film, it's hard to praise the technical merits of this DVD. It saddens me to think that there are people who have NOT seen the original NOTLD before this failure is released, and may think so is the definitive version. Certainly it is not. Even if you do not find the Millenium Edition ... even the grainy and cheap $ 5 public domain DVDs at discount video stores are better, even though they are showing the original REAL movie. This is a crime.""",0
"b""This is not the movie, you think it is. It's about the 3 days after Jesues dies .. It's not the `` 3 days '' movie that all gals want. :)""",0
"b'This movie is a thing of beauty, with the substance to match your style. An impressive spectacle of cultural violence and a loving homage to the great Japanese samurai.'",1
"b'This musical still enchants and enchants us ... more than 40 years after it was made. It wins our old-fashioned applause - with good solid music and dance entertainment. Robert Preston shines like Professor Harold Hill ... an unscrupulous con man who starts deceiving the entire population (about 2,400) of River City, Iowa. He delights his heart (and pocket) and manages to stay one step ahead of the authorities. Along the way, he (Prof. Hill) touches the life of a spinster (Shirley Jones as Marian, the Librarian). and his extremely shy brother Winthrop (played by a very young and lovely Ronnie Howard) and, to his surprise, he finds himself in the unknown territory of a good director. His planned escape paralyzed, he is caught, and must, um, face the music. Along the way, you are given some memorable and fun songs and some delightful dance routines. The filmmakers showed some courage ... using some imagination and risking ... and gave us a lot of entertainment. My favorite places are the opening train sequence and the very excellent dance (and song) scene inside the library. The townsfolk of Rio City are made to be stubborn and narrow minded ... but in reality they are every comedy producer. Virtually all the adult characters in the movie give their share of the workload ... and add humor to the overall fun of the picture. Paul Ford, like confused Mayor George Shinn, is particularly good ... and Hermione Gingold, who plays her wife Eulalie, is also funny (though in a different way). Shirley Jones is very good here. She has always been a great singer, but also does some effective acting and footwork. Pert Kelton, like his Irish mother, is a delight. But the show pretty much belongs to Robert Preston. A more capable artist, he is light on his feet and equally agile (and nimble) while handling his lines. He\'s not a great singer ... he speaks most of the lyrics in his songs ... but they (the songs) work, and they work well. I heard this in the pre-production phase of making the film. , they wanted to replace Robert Preston (the star of the theatrical version of ""The Music Man"") by someone else. Meredith Willson, the writer of the original story, gave them an ultimatum ... or Robert Preston gets or ... no movie. And, watching him (Preston) perform here, it\'s easy to understand that feeling. He is a delight.'",1
"b'This Is It shows that by the end the King of Pop possessed all the elements that made him a superstar. Here we see the preparation for your ill-fated London Comeback, but even though we all know how this story ends you can not help but smile when you see Michael in your element of home and just having fun. The most intriguing part about this documentary is the lack of real dialogue with Michael Jackson, but you can totally sense in his expressions the gears that actively work inside him; He was pouring every ounce of effort he could muster in this ultimate endeavor to thrill the world. This is Michael Jackson, unlike he has been seen in years. Here he sings all his live songs, even the oldest such as Jam, They Do not Care About Us, and Smooth Criminal - this element also shows fans how exhausting it was for him to give to the crowds Dancing and singing, and this footage makes it clear why for the Dangerous and History tours he had to synchronize several numbers faster.Many MJ dance moves are omitted, and I wish we could have seen some of the footage from the rehearsal without the occasional distraction of short- (I wanted them to put it on a split screen so we could see the footage and the stage performance at the same time). The top performances of the rehearsal are definitely as follows: Theyn\'t not Care About UsI Just Can not Stop Loving You Ill There Thriller (totally new production that used in Dangerous and History Tours!) Beat It (first time in I\'ve seen him do the same dance as he did in 1982. The others are good too, but none of them are as close as the rehearsal numbers.The key point of this rehearsal shoot is to begin to hear him sing his successes to and it would have been better if the album This Is It included these instead of the studio versions ... In addition, Michael\'s new female guitarist is great (in the eyes and ears). omitted, and I wish we could have seen some of the footage from the rehearsal without the occasional distraction of the 3-D short films (I wish they had put a split screen so we could see the footage and the stage performance at the same time) Ent The catchphrase of ""Meet the Man You Never Knew"" is not really accurate, because there is very little of Michael Jackson\'s dialogue outside of seeing him say ""God bless you"" for everyone on the production team and noting when he thinks something needs to be changed about how something is being done. All of this is probably going to be remembered as being the greatest concert that ever happened in the history of music. From these few vague excerpts from what is the show This Is It, we can see that Michael would have had a huge return through this series of concerts, and that once again he proved that he was and always will be the King of Pop. that although the tabloids tried to put him in the light of evil, Michael Jackson\'s only message was of love. LOVE . clear and simple.'",1
"b""You all know the movie, one of the greatest of all time. This is a review of Blu-Ray UK. First, it is region free to play on US machines. Secondly, the image is absolutely beautiful; crisp, clear and vibrant! Third, the sound sounds pretty good, but I do not have a sophisticated home entertainment system, so I can not give much information there. This is a great transfer and it's like watching the movie for the first time!""",1
"b""It's a shame that the format of this DVD does not play on any of the DVD players in my house. One player is a Lexicon and the other is a Sony player. The return policy @ Amazon worked very well ..""",0
"b""I found this movie very enjoyable. The plot is simple and somewhat unimportant - Camille, a well-known Parisian actress, is returning from Rome to perform in front of her home audience in a play directed by her new lover, Ugo. The play is Come Tu Mi Vuoi, by Pirandello, a classic work (written for her lover Martha Abba) about a woman trapped between the yin and yang forces of reality and illusion. Throughout the film Rivette changes his camera between the game and Camille and Ugo's `` reality '' as if to us, who are the real Camille and Ugo ask. What do they really want? What makes ticks? Can I, the viewer, enter into your universe without a script? Rivette (and his excellent actors) shows us that the delicacy can be robust and inventive, that the desire for another can never be realized and that the realization does not really matter, because in the process of the struggle to achieve it we become alive and creative. What matters is style; style is substance. We are also treated with a brilliant representation of the incestuous relationship between the Italians and the French and there is a delightful succession of nuances, suggestions and plays with the national stereotypes that brought many smiles in my face. I can see why some - those accustomed to Hollywood cliches with their happy endings and predictable plots - may not find the movie so hot. Well, that's too bad ...""",1
"b""It is unforgettable that I wasted much energy anticipating this turkey. If you happen to be a fan of B movies, then you're probably going to really enjoy it. Fine plot, idiot dialogues and special effects they must have stolen from Monty Python (hint of blood sprayed and flying body parts!). What if ; however, you are a fan of good fantasy movies and do not waste your time or money! I recently discovered that they are making a sequel! Who are they kidding! ! ! The first one badly paid for itself!""",0
b'Do not bother with that! The film was cut into pieces in the transfer. The trailer at the end shows how much is missing.',0
"b""This video was like watching a 1950s film with 16mm of age. No text, just somebody's homemade video. DO NOT BUY THIS VIDEO, IT'S A GREAT ROB!""",0
"b'I bought this DVD expecting that the quality of the video in this ""remastered"" version would be an improvement on the much cheaper original version I had purchased a few years ago. Not so. [The star is by the quality of the product, not by the film. Ginger Rogers Rocks].'",0
"b""Finally, this movie is released on blu ray in its proper proportion! Tired of watching it in 1080i and at a cut ratio of 1.78, I actually should not use the word crop because it's Super 35, so they just opened the bottom of the frame for you to see more at the bottom ( always hated fake letterboxing). Anyway this blu ray, as the DVD shows the film in the ratio of 2.35. The video is minor upgrade to DVD clarity, but not the Wow! factor we can expect from 1080p blu ray. The problem could be that Warner / New Line used a single-layer disc (25 GB) and not the top 50 GB disc. Why they, when the only thing on this disc is the movie and a theatrical trailer. I can not believe that Warner released it the way they did. Do not pay the exorbitant price that Amazon is asking for. I got my under 14 bucks at Best Buy. For this price is worth the upgrade. The soundtrack is still one of the best! All in all, even with the smaller video update over DVD, it is still a good buy at cheap price ... just wish it was better to blu ray presentation. Stop being cheap Warner!""",1
"b'I do not know what to say to this movie mess. Firstly, I did not play the video game, but I would probably win an acadamy award before that movie. What a discredit for probably an excellent video game. Yeah, it started out like it was cool, so people tried to act. What can I say, Michael Madsen ... It seems you never rehearsed and were reading suggestion letters. It simply does not fit that role. He seems to just keep the gangster role in any movie he has, never adapting his effect. Second, the dialogue was weak and the plot predictable. The love scene, what was the deal with it, what cheap trick to drag youngsters to the theaters, launch a porn scene in any movie and walla, you can make your money back, releasing it as an unrated version . Just a horrible movie. I just hope some bigwig from Hollywood does not get the big idea of \xe2\x80\x8b\xe2\x80\x8ba sequel, alas, it hurts just thinking about it. Do not even bother ... sorry for every seller here in amazon, this movie will probably take a while. So bad'",0
"b""While the content of this DVD may be good, the presentation is simply miserable and I do not believe this has been released. It's basically a video tape placed on DVD with random chapter stops that do not even match the songs. One could have spent an extra 10 minutes on it and made it a good DVD. Until they fix the shoddy work they did on this record, do not buy it. In addition, the two puppet remixes are just plain creepy.""",0
"b""It hurts me to have a negative review when it comes to Harry Potter, but this is about the record and not the movie. I love the show and would love to watch it again! Here is the problem. When I first got this movie, I was able to watch BlueRay a total of two times before it stopped after the introduction. The third attempt to watch was a few days after 30 days and would have no option to get to the movie. The DVD version works fine. After a little struggle, Amazon made an exception and replaced it. Now, after receiving it and deciding to watch it again, I'm finding the same thing. This time I'm SOL. I have a top of the line Sony BlueRay and have never had any other problem so I know it is not my player. Maybe they got a bad batch of WB? Has anyone else had this problem as well?""",0
"b'John Carpenter takes a welcome change of pace with this invisible man movie that brings great new ideas to the genre. (Best of all is that chevy clothes become invisible too, so he does not have to walk naked) Chevy Chase is surprisingly adorable in the title role and Sam Neil is great as a CIA agent. As you probably guessed, the special effects are also brilliant.'",1
"b""Toilet training is part of the parenting process and although it usually begins in the child years, it may take more time with some children than others. Potty Power tries to speed up the process by presenting a DVD that encourages kids to use the potty and give up their diapers or pull-ups for good. Performs his goal through his potty talk, songs, skit and optimistic attitude about the potty's use. Jessica, the narrator of Potty Power, is encouraging and extremely excited. She talks about pee and poop, slang for bodily functions and more, while managing to keep a smile on her face everywhere. She really wants kids to learn how to use the potty, and her enthusiasm will hopefully be passed on to the children watching the DVD. This DVD certainly has its usefulness and I know many people who have had great success showing this training session to their students. young children. But it gets a little tacky and many adults will roll their eyes while listening to the dialogue and the songs. Songs like I am proud to wear my underwear, Wipe Your Bottom and others are certainly captivating for small children, but even some young people will find the stuff too silly to be true. One of my children is already trained to go to the bathroom and she laughs loudly when watching this DVD, due to her silly and often cowardly style. Leaving aside, what matters most is the effectiveness of the DVD and my experience, Potty Power made a difference. My youngest daughter likes to repeat the lines she has heard on this DVD and she likes to sing along with the songs. She has gone alone to the potty, so the DVD seems to be having a positive effect, even if it sometimes becomes annoying. Potent Power, despite its nonsense, is an effective means of weaning children. their diapers and pull-ups. If you can get through the goofiness of the whole experience, the overabundance of the narrator and the weird sketch at the end, Potty Power seems to have something to do with it. Kids will remember the songs and the message, making this DVD a good addition to toilet training.""",1
"b'It\'s a great movie. Unfortunately my four hour vhs off air copy mode done about 30 years ago is a recording superior to the DVD I just watched that I presume is the current release, having bought it January 15, 2010. There is no doubt that this dvd was mastered from a vhs. How can I know? When the ""hi-fi"" audio tracks on a tape track you, it produces a very different sound of vibration. This DVD is full of this kind of disagreement. Then there is the overlap in the spool exchange, where about 45 seconds of the show are repeated, followed immediately by a breakup and an upcut that omits about 95% of a scene. For a commercial release, this kind of quality is totally unacceptable. There is a special place in the future for the ""engineer"" who has mastered this crap. Here\'s a thought: Forget the sophisticated menu and so-called ""extras"" and try to give the customer a clean record of the program.'",0
"b'A very bad copy for a DVD, my copy on VHS is much better. Some scenes are out of focus. Some pictures are off center. I would look for a better edition.'",0
"b'Manny Pontoriero\'s latest set of instructional DVDs includes two DVDs that offer excellent instruction in landscape photography. As with previous Manny instructional DVDs, watching a DVD just once is not enough. Instead, watch a DVD, take multiple pictures, and watch the DVD again. Digital photography allows you to take many shots of a scene, from all angles, using different lenses and filters, with an immediate review of your efforts and without the need for development like in film photography. The first DVD includes several sessions with Manny\'s offer. classroom-style instruction that includes drawings and samples of a topic. So it is for the field to use these principles in action. It\'s in the first DVD that Manny also explains Parallel Thinking. Parallel thinking is ""how else can I picture this scene""? Do not just take the picture you first saw. Instead, what other options (different times of day, different seasons, wearing different lenses, etc.) can you use to capture the scenes in one location? The second DVD offers 14 sessions on the field at different locations along the east coast. In each session, Manny provides a detailed description of what he is doing at each location, along with why. Throughout these sessions, there is information that you may lose but are important. For example, if you are stacking filters on a lens, use a lifting ring to be able to use larger filters on a lens and do not vignet your photo. Or, do not change the lenses on the beach if the wind is blowing because you do not want to put sand grains on the lens or camera; and, vacuum the lens and camera when you return home to remove any grains of sand on the outer surfaces. The second DVD contains a 15th bonus session in which Manny moves from the camera to the computer to briefly explain what changes he could make to a specific photo. . It uses the raw Photoshop editor to make these adjustments, along with the neutral density adjustment available in that editor. I highly recommend Manny\'s DVD sets, especially this set of two landscape photographs on DVD.'",1
"b""I do not know who I'm feeling anymore, Stephen Dorff or Christian Slater. Dorff, who is a great actor, although you never know about the movies he is in, has not been anything but remote since the original Blade in 1998. Slater's career has declined over the years, practically taking part in some flop projects . Both actors walk peacefully through their roles in this latest video game for the film adaptation of director Uwe Boll, the same guy who brought us another video game adaptation, the incredibly bad House of the Dead. Alone in the dark is not much better, with a story so non-existent you'll be scratching your head wondering what's going on before you pray for all to be killed. Tara Reid is also on board as the smart girl, and as previous reviewers have mentioned, we know she's smart because she wears glasses. There is no redeeming factor about Alone in the Dark, and if you have been subjected to the House of the Dead farce, then you know what to expect here.""",0
"b""Last Unicorn may be my favorite movie to date and I was so excited to know it was finally announced in the US. Finally, I would have The Last Unicorn, a classic piece of animation in digital quality! However, little did I know that the producer would put all $ 2 in the DVD release of this great film. First, it is only in Standard that it is certain that the movie was cut from its original widescreen (which is how the laserdisc was presented) to a formatted format to fit in its TV mode. You may notice this when Mom's fortune wagon passes by and half of the words are cut off from the image. Secondly, the digital transfer is horrible! if I did not know better, they copied the VHS master to the DVD. the colors are all blah and the animation is lost. This intrigues me because I also own the German widescreen version (which is amazing !!) and its transfer is flawless and sharp! Third, has anyone forgotten the special features of this disc? ! Play movie or scene selection. it is ! . Lastly this movie has the worst art of the box! and not for that matter the art is also on the disc and on the interactive menus (which play some awful god made for dvd elevator music!) This version of an amazing movie is a crime! Artisan (the company) should really rethink this and launch a new special download edition. But that is never going to happen .""",0
"b""I got into this movie trying to have an open mind, considering that I had heard, at best, mixing things up about it. But within the first 15 minutes, I knew it was a mistake to take a chance. It looks like a straight line to the video clunker, and that's basically what it is. the plot is simple. A man driving down a lonely road at night. There is a love triangle that went wrong and a lot of speculation about what's in the trunk and why it's there. But frankly, I did not care about any of that. The acting is horrible and the writing is laughable. So, trust me ... do not bother with it.""",0
"b""I could not get through the whole thing. The cast is impressive, but they all act as if they've lost a bet. I could not get this disk off my device and go back to the store fast enough. Thank God, I did not buy it! Stay away, far from it.""",0
"b""Engineers from the British army arrived on a mission to build a bridge and ended up fighting a three-day war. This film is an icon of the 1960s. Clear and crisp colors. Red Brit. Tommies in uniform face the spear and shield that carry Zulus. No side will. Just from a cinematic experience, one should watch this movie. Some people may have scruples about death and carnage, but it is a fascinating slice of human drama. All the actors have wonderful performances, and I think this is one of Michael Caine's best. Also, the result of John Barry is the best. non-James Bond score that he made. All around a good Friday night or Saturday afternoon movie.""",1
"b'Bad script. Bad performance. Bad direction. Poor production. Simply bad. For those who think this piece of junk deserves a look, consider this: would you want your life story told by a disgruntled ex-spouse and a lying accountant?'",0
"b'Uwe Boll has to be the worst director of work in Hollywood! How does he get money and actors to work on the garbage he calls the movie? Michael Madsen gives a wooden performance and Ben Kingsley is a little better. I think they figured that if they showed up and said their lines, the director would be happy. Anyway getting through in this movie is that you are indecisive.'",0
"b'What happened to that talented and original director who picked up a peculiar subject and made it brilliant? Who is this impostor who does nothing but perfectly fine movie remakes? A person can? If you want to see Solaris, a very good movie was made in the Soviet Union in the 1970s. It was mysterious and tragic and at the same time hopeful. All the qualities of the 2002 version lack. Characters are merged. Families obliterated. George Cloony may be a handsome face, but any demanding character is beyond him. Solaris is far from sutilizing a project for it. He needs much more obvious roles to really shine.'",0
"b""I'm usually a proponent of Tyler Perry's productions. Thus, the pieces and the TV programs. The movies, for some reason, never do that for me. Because I got married it was not bad. The sequel to me failed miserably. On the one hand the intense comic relief along with the supercharged drama does not mix well for me (for example, Madea Goes to Jail - the movie). The plot was very predictable, ex wants the ex-husband, husband and wife are not happy, they discuss and tragically one dies ... meehhhh .... oh, let's not mention, one has cancer and is not dealt with in a way some other than when it is mentioned. It looked like a lot of recycled movie scenes, all together. Hmm, I just did not sit well with me. Excuse .""",0
"b'This movie was not good! You did not follow the book for a second! I thought this movie would be like the book I read in high school, but it sucked! It was as if they did not care enough about the central points that made the book work in the first place. I feel like the movie fooled me because the characters did not connect to the book! First of all, there is Agnes Bruckner, who played Vivian. She did not look anything like ""Vivian"" in the book, her schedule and motivation were not the same, her personality was completely different from the book, her performance in the film was poor because Agnes was no longer the character of the time. The script was very old and terrible! My imagination yearned for more drama and precision. The redheaded woman who played Esme \'underestimated the character (for whom she was the most important villain in the book). Everyone is acting in this movie was very flat in general! Whatever you do, avoid this movie like the plague! This movie was neither scary nor intelligent. For those of you who loved the book, DO NOT UNDERSTAND with the movie because it\'s a dead end!'",0
"b""This series of detectives in particular is above the amount of whodunnits. There are just another series of detectives in your class that come to mind - and this is the Sherlock Holmes series that starred the wonderful Jeremy Brett. There's something very interesting about the relationship between Lynley and Havers. It is always strictly platonic and professional, and yet it is something more ... a friendship. I affectionately refer to Havers as the wife of Lynleys' work. Those familiar with the series and the newcomers will find that to some extent this is true. Friendship aside, there's a lot of hard work as a detective on this show. I like brainstorming sessions from Lynley and Havers and even their arguments, which can be blunt. I have to mention one word about actor Sharon Small. Needless to say that Mrs. Small fits perfectly into the role of Havers, it's almost unbelievable. Overall, this is a high-quality and very entertaining detective series, which appears only once in a while.""",1
"b'Former government agent Edward Carnby (Christian Slater) must solve the mystery behind events that happened when he was a child, in order to save the planet from being destroyed by monsters of another dimension.OK, I admit, ""Alone in the Dark ""is not on my list of best movies of all time, but it\'s not on my list of movies either. It may be directed by Uwe Boll, who is considered by many to be the worst director of all time, but if all of Boll\'s other films are so, then Boll has been grossly underestimated because I have seen many movies. which are much worse than this (for example, ""The remake of Stepford Wives""). The script is based on a videogame, which gives you that ""video game"", moving from level to level, I feel that you started with many such movies (like ""Resident Evil"" or ""Doom""), but that did not deter me both of the film made me want to go out and play the game. Not being a player, this was my first encounter with ""Alone in the Dark"", and I found the story interesting enough to keep my interest in the length of the movie. The performance is uneven in quality. Christian Slater and Stephen Dorff (as another government agent) both perform in decent performances, but Tara Reid is as unconvincing as a scientist that she really contributes to the movie\'s entertainment value. My main criticism is that some of the battle scenes are very long. There is a fight scene at the 1 hour mark which comprises about 15 minutes of people shooting at monsters with very little dialogue, which became tedious after a while. Despite this, I still liked the movie and would be prepared to watch it again.'",0
"b""Good story ! 5 StarsGreat Actors! 5 StarsGreat Director! 5 StarsGreat Sci-Fi Movie! 5 StarsGreat on DVD? NO NO NO! ! ! Zero Stars! ! ! Non-anamorphic, non-16x9 Widescreen, very poor video transfer on DVD, not Blu-Ray yet? What the # $% *! We are living in a 16x9 HD TV era and this, one of the great science fiction films of our time in motion is put on DVD that is formatted for a 4x3 Standard Definition TV? You have to be kidding me.If James Cameron and Paramount or anyone involved in the process of bringing this great movie to DVD, WE WANT THIS MOVIE IN 16x9 HD FORMAT OR IF YOU DO NOT DO IT, such a regular DVD in format 16x9 / anamorphic and why do not you play on a remastered video transfer while you're at it so we can all enjoy this movie on our 16x9 Widescreen Plasma, LCD and LED TV and projectors! ! ! What a pity .""",0
"b""Steven Soderbergh's Traffic is, in my opinion, a well-knit masterpiece. It's a film that really shows the talent of its director and its stars in a completely interesting way. The acting is top notch (be sure to look up Don Cheadle and Louis Guzman as two DEA agents and Steven Bauer as the California dealer) and cinematography is excellent. I would easily recommend the Traffic to anyone interested in learning how to make a movie. 5 stars""",1
"b'This is a masterpiece from an inspirational John Landis movie that does a topic dozens of times before - lycanthropy - and adds a bit of sauce and seasoning to the kettle. Here we have a werewolf movie with adventure, black comedy, a little flesh [both pressed together and torn in pieces of blood], laughter, ""oh my gods"" and even pathos. This is a great imaginative and inventive film with great special effects that you will never forget, as I have not seen since I saw it on screen at 81. It starts with a couple of young Americans backpacking through the scary European countryside at night. I love the scene where they enter a pub and are welcomed like the plague. Both leave the scene and are quickly attacked by a werewolf with one face being beaten to death and the other, David Naughton, who plays David, surviving only to become a murderous werewolf. All hell breaks loose from then on, when David falls in love during the day, he kills at night and constantly bumps into his backpack mate ""with his back to the dead,"" Jack - with bruised, torn flesh. Great shrinkage and laughter, as with each of Jack\'s post-mortem appearances, he is increasingly deteriorated until, in the end, he is nothing but skull and fascia. The scene in the theater, when Jack introduces David to each of his dead and devoured victims, complete with holes and missing limbs, is a beauty. The transformation scene where David transforms into a werewolf in his living room is absolutely amazing and unforgettable - this is a classic horror scene of all time. Congratulations to the special effects and makeup professionals here. GREAT John Landis cinematographic production with refreshing originality and a wonderful and astute variation of a stereotyped horror theme. Sorry Naughton did not become the star he should have. If you have not seen this you should before the next full moon. Lon Chaney Jr would have been proud of these guys.'",1
"b""To quote my friend's uncle, `` Battlefield Earth sucked '' I do not need to say much more about this horrible movie except that it's perfect for a laugh if you're sad.""",0
"b'Michael J. Fox would not be Michael J. Fox without his starring role as Marty McFly in Back to the Future. This movie after 15 years still lingers, as we can not wait to see the Flying cars, or travel back in time to when our parents were dating. This movie is a classic of all time. If you have not seen this movie, please check and part 2 and 3 out. A true trilogy, but every movie remains. Great cast of Christopher Lloyd to play the senile and crazy Doc Brown who invents the journey back in time. I memorized all the lines in this movie and told them to friends all the time. & quot; Hello, McFly? & quot; & quot; What are you looking at but the head? & quot; & quot; Lorena, I am your density. I mean your destiny. & quot; Great movie, great cast (including BIFF) and a movie I watch over and over and over. I can not get enough.'",1
"b""We acquired this collection because we wanted to own the 1935 version of A Tale of Two Cities. We just watched and had a wonderful experience. The film is very close to the plot, the performances are excellent. Charles Dickens's book will forever be a testimony to the struggle of humanity between those who have and those who do not. Blanche Yurka's performance as Madame DeFarge is excellent. The citizens of France, seeking to put an end to the tyranny they experience of the oppressive aristocracy, present the endless example that, when rights are trampled, it always ends in revolution and change. The Marquis St. Evremonde, played by Basil Rathbone, offers a vision of the horror it represents for anyone to show that they do not care about those who suffer. Especially when it comes to children; by the horror committed against this family, ignites the fire that leads to events that put an end to the dominant society. Manette's performance as the innocent who has been a prisoner of the Bastille for over 18 years is superb. His daughter, played by Elizabeth Allen, represents the person who inspires great love in two men, one Charles Darnay and the Sydney Carton, superbly interpreted by Ronald Colman. The character of Miss Pross, played by Edna May Oliver, is incredible. We're going to dislike her, to admire her and then to love her for her sacrifice that saves Ms. Manette. In the end, the sacrifice made by Sydney for Lucie's love is one of the most sensitive and touching of all love stories. He finds a purpose for his life, knowing full well that his actions will live forever in the hearts of those for whom he sacrifices himself. I would highly recommend owning this DVD. The other films will be reviewed as we see them.""",1
"b'It has been said many times, but another 2 cents worth: a wonderful performance, a mediocre story. The cast and acting are impeccable, and the chemistry between the two talented leads is wonderful, but I still thought it was empty and depressing. The film is in essence a couple of hours spent with a dysfunctional family, and there is enough insight or redemption to make the visit valuable.'",0
"b""Poor video quality, not the kind of performance I expected from an Al Green production. He's my favorite singer of all time and it's still just a bad video and show.""",0
"b""Excellent film Bronson / Mifune; Horrible DVD release. I received the version with the white background with the red sun and the colored sketch of Bronson, Mifune, Andres and Stamp on the cover. On the packaging, Evergreen Entertainment is nominated as a DVD producer; In the description of the Amazon, refers to Evergreen as the Studio. It looks quatlity from the outside and says it was remastered and that the format is letterbox. Is not true . It is a poor transfer of a video and is cut, not even close to the mailbox and the sound is poorly mastered. Even the menu confuses words. Amazon really confused comments that try to protect other buyers of DVDs and CDs by combining reviews for all movie and CD impressions. Good luck sifting deals now. I'll get a good impression and letterbox of this movie if I can find one with confidence, but it may not so far.""",0
"b""This fun and fun caper of crime has a great cast and a lot of south-frontier flavor that makes it a fun 88 minutes in the movies. William A. Seiter's Borderline is a cool little movie that has more in common with The Big Steal than the noir movie that is often advertised. It's a mix of humor, crime and fun that grows in you over and over until your moody end. It seems both L.A.P.D. and the US Treasury wants to stop a narco-trafficker from bringing narcotics along the border with Mexico. Claire Trevor is the enthusiast of police officer Madeline Haley, ex-O.S.S. agent who talks about the task of going south in an attempt to get information on the distasteful middleman Pete Ritche, hoping this will lead them to Mr. Great. Perry Mason's TV, Raymond Burr, is the heavyweight in the white suit, Ritche, and plays the role with menace. Madeline kind of stumbles on Ritchie, but before she can figure something out, Johnny Mackland, an unknown player working for the LA connection, steals Ritchie's gold so he can make a deal for the next shipment. He ends up taking Madeline with him after the weapons are taken and the pursuit continues. The persecution by Mexico, as they try to avoid Ritchie and deceive the cops, is a lot of fun. Madeline and Johnny start telling each other tall stories and warming each other along the way. When Johnny's friend Miguel is shot, they have a body in their hands to deal with, further complicating the pursuit. Fred MacMurray is good as Johnny, the cop who does not know that Madeline is a cop, who does not know he's a cop! Kind of like a fun pulp movie with more flavor than a habanero pepper, Trevor does a cute performance when he starts liking Johnny, even getting a bit jealous of the cute and pretty daughter of a not-so-clever Mexican cop. Unknowingly, it helps them get a plane to Encinada for the big deal. Like the two near the border, each repents having transformed the other because they fell in love with each other. When they straighten up who they work for, an exciting shootout with Ritchie and his gang culminates in a great ending to this very entertaining movie. A movie that means entertainment, does not take itself too seriously, and you should not either. Genre movie fans like this will like to go south of the border with this.""",1
"b""I watched the movie and felt that I was missing pieces, that the scenes were shorter, even that entire scenes were missing, but it had been so long since I watched that I thought I remembered the movie being better than it really was. So I watched the director's comment. It took at least 15 minutes from the movie. Most directors add to the film when given a chance, and it does not take away from it. The Director's Son created a fragmentary film, very different from the original, with humor and plot. After years of waiting for the release of Erik the Viking, I was extremely disappointed and a bit annoyed at how they treated one of my favorite movies. . I hope to see the Theatrical Version available sometime in the near future as I do not think I'll be watching the Director's Son's Cut again, and I certainly will not be sharing this version of the movie with friends and family like I had originally planned .""",0
