data,target
"b'Poor Bellini! Out of fashion for a century and saved from near-darkness by the genius of Maria Callas, it was destroyed by this horror. What should we do with Zimmerman\'s absurd production? Bellini in a kind of big city office loft, the characters, the action at the height of the romantic score of bel canto, the opera reduced to a near farce. This could have been saved by a higher song, but even that is missing. It\'s as if the singers were wondering, ""What is nonsense and why are we here! `` Every opera performance should be a homage to the composer but in this case it is nothing but an obedience to the director and her obvious necessity must be considered disturbing, scandalous and inventive. One can only shudder to think of what she has in store for future opera performances (if any). Can we wait for his Norma in Detroit, a metaphor for the collapse of downtown? I would not be surprised'",0
"b'Okay, so these guys had UNFETTERED access to the most awaited group meeting, well, never ... and that\'s it? That\'s all they do? Do not get me wrong, it\'s good to see guys play again, and watch Kim get sober on the way, wander around the cities, and so on. But the main problem with this doc is that it\'s absolutely boring. And they grope the key issues in all the minds of real fans: the reasons for the break and the possibility of new music. In fact, the best part of this movie (aside from the music) is the impromptu interviews of Kelly fans. She begins to ask questions! What a concept! This is a lost opportunity. The filmmakers were either incompetent or too marked and ""honored to be chosen"" to make a film of any depth. We are left with a lazy love letter, fly-on-the-wall. Tiptoe filmmaking.Look, I love all things Pixies. Period. And at a certain level, it\'s a pleasure to see just because I like that group so much. And if you\'re a big fan of Pixies, you\'ll probably enjoy it to a certain extent. But again, from the point of view of the FILM, and what this piece should have been, this is a gigantic denial.'",0
"b""I love Bing Crosby, it was so natural, there has never been anyone with as much talent as Fred Astaire, they are really the best in what they did. This collection is great if you like Bing Crosby and appreciate his talent. I do it, the game is not terrible, but it's entertainment and there were no special effects at that time, so I really had to enjoy, hear Bing sing is always a treat! ! ! I love old black and white if it's not black and white and looks original, I'm not interested, the quality of this collection is wonderful and clear, and have good old movies preserved, c 'is the best! ! Thanks for a great product and the shiiping was fast and I got one day ahead of schedule and I was ready to watch them tonight! ! ! R""",1
"b'From the trailer and Julia Roberts\' presence in the cast, I went to CLOSER while waiting for a light romantic comedy. (My preconceptions have not been so broken since I saw Bambi\'s mother being shot by hunters on Saturday night). CLOSER opens as Alice (Natalie Portman), a New York stripper visits London a car after looking left instead of out of the sidewalk. She is taken to the hospital by a stranger, Dan (Jude Law), a writer who could start a live relationship. Dan then sits for an official portrait of photographer Anna (Julia Roberts), to whom he has failed. Thereafter, Larry (Clive Owen), a dermatologist, meets Anna, whom he marries, then divorces after discovering that she had had recent sexual intercourse with Dan, once scorned. On the rebound and in need of physical comfort, Larry looks for Alice, polishing clothes at a London striptease club after leaving Dan, and whom he had already met at a photo exhibition. Anna. But Dan still loves Alice and is emotionally devastated to have sex with Larry. Is it messy or what? (The weather is dark, apparently all this has been happening for a few years.) CLOSER is a painful film to watch, of sexual manipulation, possession and obsession, in which the four main characters influence each other. It\'s not a vacation for an afternoon at the movies with your old mom. The language is sexually graphic and, in a sequence of scenes from the London Strip, visually hot. CLOSER is however one of the best films of 2004. Julia Roberts is perhaps the biggest surprise because she shows that she can transcend radically - even beyond ERIN BROCKOVICH (2000) - her usual cute roles; I was strongly impressed. It would be difficult to choose the lead of this film and the support parts. All four (Portman, Law, Roberts, Owen) have about the same screen time (even if I did not follow the stopwatch). Some or all of them could win an Oscar nomination. I had begun to doze about a quarter of the length of the film, but then I woke up almost when I realized that CLOSER is an exceptional adult film, with no visual explanation. sex or violence, which brutally shows adults in dysfunctional relationships behaving at their worst. Really, as a line in KINSEY indicates: ""Sex is a dangerous game. If you are not careful, it can open you completely. \'\''",1
"b""This movie incites to horror cheezy! The character of Mooselini was hilarious. Nothing beats flying heads! 2 points for this movie! ! It's right next to Return to Horror High. Anyone who was a teenager should buy this movie now!""",1
"b'If you do not have a multi-system TV and DVD player to use the PAL format, you can use a computer, a PC with a DVD program, or a Mac to watch Amazon UK DVDs. I do not know why, but the five seasons are available in the UK, and I thought Ally McBeal was one of the most enjoyable TV shows in years and was sad when it was canceled. The abbreviated cabinet available in the United States using the NTSC format is quite that - abbreviated, and can not do justice to a big series. As an American, I think we deserve better. Having traveled a lot with the USN, I have a multisystem TV and a DVD player. But you can also use a MAC or a PC to watch.'",0
"b'I rented 28 days without expectations and was impressed. Good action, suspense and intrigue. 28 weeks, however, are not a sequel. If the whole movie was like the first 15 minutes, I would have given it 5 stars, but a dull plot after that moment almost made me sleep. The subway scene was so artificial and predictable that I was tempted to get ahead of it quickly. No real terror, no character development, and the same mind numbed by zombies in pursuit of these idiots around London were an A + movie.'",0
"b""Beginning in the late 1950s, there was a series of country music movies, perhaps in response to the successful series of B rock and roll movies around the same time. Most of them had a kind of plot involving rubes that ran into all kinds of problems. But these movies are not just the wacky hi-jinx of hilarious hillbillies; They were the wacky hi-jinx of hilarious hillbillies who had famous country music stars as friends. In other words, fragile intrigues and declining movie stars were just an excuse to present a large number of country music stars of the time. Many of the performances were synchronized, although some were recorded live. The Nashville Sound, recorded in 1969, was different. Perhaps influenced by the Pennebaker documentaries of the time, this film has no fragile plot or funny gags. Instead, it was a serious look at Nashville and the country's stars. It's well filmed, meticulous and fascinating to watch. Much of it was filmed at the Grand Ole Opry, but you also have priceless images like Loretta Lynn performing in front of a group of radio and record labels, Bashful Brother Oswald singing a Mountain Dew chorus in front of the Record Shop. Ernest Tubb. , a rehearsal of Mother Earth (with Tracy Nelson), a performance outside Shelby Singleton 's house, a recording session with Doug Kershaw and a hairless Charlie Daniels, and many more. There are also many beautiful pictures of Nashville itself. All the performances are exceptional and the film does a great job capturing the essence of country music at the time: performers, fans and people from the industry. I waited a long time for it to come out on DVD!""",1
"b'The last Samurai is a very good movie that is not very good. It should not be forgotten that this is one of the top ten movies of the year or has one of the best performances of the year. form of Ken Watanbe, whose portrait of a faithful samurai leader is incredible because it draws you into his world and his culture. You can see why Tom Cruise follows him in his ways. This film is very well directed by the underrated Edward Zwick and Tom Cruise gives a very good performance. The only problem I have with this film is how important it is. Even movies of this magnitude should not pull too hard on the epic strings. We understand that this is a great historical epic. No need to continue to involve him. However, this film still deserves some prizes and a good public.'",1
"b'This DVD is not what you expect. It sounds like something someone did in their basement. He only has excerpts from 6 interviews and has no songs, etc. The last interview is on a talk show and when they announced she was going to sing her cup, not worth the money that was spent on it.'",0
"b""Action movies remind me of the true beauty of movies, how a story can be told through a visual arrangement and a movement through the frame, instead of a dead dialogue and two still actors who converse. These films are like filmed plays, while others are inspired by black and black white roots, telling stories without words. Road Warrior contains one of the finest examples of this genre - such a small moment, a minor hurdle overcome, but which dances boldly across the screen like a painter. Here's the magic, shot by shot. Midway through the final chase sequence, a red hot rod approaches Max's big truck behind with intent to kill him. In a shot that has been copied several times, Max gets out of the cabin and pushes his shotgun into the camera - a forced perspective, moving right and left, zigzagging back onto the screen. The wicked's head explodes like a firecracker, and we are treated with a shout of joy by Max's wolf's wild friend - an animal reaction to the violence ironically given by a child raised by animals. clippings that tell the little story of the red car losing control and hitting other nasty vehicles. This little story is closed by the famous and almost peaceful shot of a man who jumps his head in a horizontal fall, still in forced perspective and flying to the camera. Now another series of jumps takes us back to the red hot rod and we are fighting to stay out of Max's huge wheels. In a beautiful game of movement, the car dances in front of Max's truck, making trips back and forth to Max and our screens like a carrot, until we have a third shot in forced perspective: the camera approaches the The truck grills, then climbs up and enters the cabin to Max, when Max finally puts an end to the misery of this car by nailing it into an explosion of pieces of gasoline and metal. A beauty so sick and twisted ... Did you know that George Miller, the director of Road Warrior, also directed Babe?""",1
"b'Ruff Ryders have become legends of the street in many ways in Hip Hop culture and they have set a standard of quality in delivering a product often brutal and without difficulty in the hardcore levels. This documentary in this regard is a slight exception. The quality of the tape was - Gyarrbage. The main man of view-Wink 1100 is undoubtedly a talented ryder, but we do not see much more than stuff on this tape other than the wheeleez, the wheeleez and yes the wheelez with some ryders sitting on the handlebars nose down at the top, and yes - more wheeleez. All this for the glory of saying that you can go for BLOCKS with Wheelee in your mind. Wink\'s commentary and the few comic book characters he created for himself are funny but short. They are funny in a weird way and way too long. There are many scenes with repeated images. It\'s only an hour, but by the time you look at your 100th wheelee, you\'re done, and in the words of Wink-feeling like ""Gyarbage"" for buying this tape. My recommendation would be to wait for Biker Boyz to come on DVD and just continue to browse the scenes of this movie where the main character and his team let turn to STUNT professionals. There is nothing like it in this RR project and with all the hype they put - there should be some. Maybe the guys from RR should quit greenery and sip this oil so they can focus on more than just the wheels! -Seriously -RR has the fastest logo and support team with music, clothes and movies to start delivery and invest in quality editors and cameramen. OUTSIDE .'",0
"b""I had this film on a whim, partly because I'm tired of seeing Americans turn into big drops or pussies who are afraid of their own shadow comparison, but this is a collage that goes well to The Karate Kid and Secondhand Lions (New Line Platinum Series). It is certainly up to the challenge with Million Dollar Baby (full screen edition) and Absolute Power. summarize this film so I will say only three things: 1. It weaves with as much grace as possible all that the American man has done himself. and Prejudice did for India but without music, love and dance.3 The ending is spectacular - Eastwood's voice in the background, slowly singing against a visual as the Gran Torino moves towards future with his special passenger master For this alone I would rent or buy the DVD.""",1
"b""let me first say that it is an excellent video. i love to watch it every time i do, i want to go out and try something new. it also made me want to discover the generations of parkour as an organization. the more I look, the more I am interested. The film is essentially a documentary about the members of this group and some of their training sessions in different places. it's well set up and I like music. there is a lot of content on the DVD, so there will be a lot of things to take. There are many good ideas on how to train and unorthodox workouts that teachers pass through to students. So, for this aspect, you could not ask for more. The only complaint I would make is that it's not a step-by-step presentation on training. there is no progression from this skill to another. I really thought I was buying something more like this. so in that sense, I was a little disappointed. there is a video produced by american parkour which is specifically intended for the initiation to the formation of parkour. I will probably receive this one too. But it is really cool because I feel that there is a connection with the roots of parkour in France and that it helps me to have a better overall impression of art.""",1
"b'Now on my second set of second season. Both sets have three double-sided disks. In each set, two players play only one side while the third does not play. The message that appears is ""disc stained or scratched"" while they all look really good. Do you want to try more?'",0
"b'Me too, I really like the original theatrical release and I bought the 2-disc edition for quite some time. I generally have an aversion to Hollywood\'s marketing ploys, but from what I heard from Mark Steven Johnson about his comment from the previous version, they were really on time during production, especially with some CG stuff. They also struggled a lot with the MPAA to keep their PG-13 rating. (It\'s hard to be faithful to the darkness in the comic book series while marketing it for optimal revenue.) Let\'s hope they have taken the time to sensually incorporate the extra fighting images into the story and few painful shots (in the middle of many good ones). Aside from marketing ploys, I think there is extra pressure for administrators these days to ""get the product out"", that they have to make various artistic compromises (and, the LOTR). I really hope this DVD was designed for Johnson to ""complete his original vision"" for an already good movie!'",1
"b'Once I saw that the DVD had been made by Paramount Pictures, I had high expectations for the quality of this image on Blu-ray. I was not deceived! I found it as good as any Blu-ray player I own. I only wish the audio was done with AC-3 (5.1) instead of stereo, so that would have been perfect. The beautiful video was so good that I quickly realized the absence of the 5.1 that I would have liked. For those who have both a Blu-ray player and a fan of British military history, you will love this DVD.'",1
"b'& quot; The Breakfast Club & quot; is the film on the brat pack that I allow myself to guess and which will be remembered for a long time as a turning point in American cinema - at least as far as comedy for teenagers is concerned. The plot (for those who do not know him already) is articulated around 5 teenagers from different horizons, forced to sit together during a relaxation session on Saturday afternoon. A hilarious, well-crafted and often poignant film about the fundamental truths that make us all human, John Hughes & quot; The Breakfast Club & quot; is perhaps the greatest exploration of the anguish and confusion that has afflicted all of us during the high school years. Although anamorphically improved for 16X9 screens, this newly created DVD offers no improvement in video compared to the previously released DVD. The colors are dated, unrealistic, often unbalanced with bleeding and burrs. The details are minimal, even in well-lit scenes. The contrast, shadow, and black levels are all extremely low. Age-related artifacts, including chips, scratches and spice cuts are all obvious. A considerable amount of film grain is present everywhere for a totally unsatisfactory visual presentation. The 5.1 audio in Dolby and DTS features a dated feature with a muted dialogue and virtually no spatial separation, except in the music tracks. The Breakfast Club & quot; is a brilliant film However, the lack of extras (a documentary would have been nice) and the very low processing of the transfer led me to say that this record was not worth it.'",0
"b""It only takes a few minutes to see how terrible this thing is. The film begins with jets involved in a high-speed, transcontinental race. Well, our hero pilot Grant (Antonio Sabato Jr.) decides he needs to be refueled. Have you ever seen a crew refuel a car on the track during a NASCAR race? No, me neither. It would be a little dangerous, I guess. Well, Grant's jet is refueled by another plane while it is in the direct flight path of the other race planes. What happens ? Duh ... there is a horrible collision and three drivers (with 11 spectators ... huh?) Are dead. Good move guys. Maybe the funniest and most pathetic event of the movie happens a little later. Several years have passed since the tragic incident of the jet race and we are listening to a person in charge of the network who broadcast the race live. The executive says ... are you ready? ... he says that the sequence of jets colliding during the race was the highest-rated video they had shown in the last four years. Unbelievable! ! Talk about a future world where nothing exciting happens. Must be boring. Other things to look for are a guy who makes noise when his mouth does not move. In addition, a scene where a shirtless Sabato Jr. is about to wear a tank top. He takes it but the camera changes angle and now there is nothing to see. Then the camera changes angle again and pulls it on his head. Good editing! In this film, everything is cheap, except for decent actors. With a fine paper plot and terrible effects, I strongly recommend you not to waste your time watching this dreck. One last note ... without nudity and graphic violence, I have no idea why this note is R.""",0
"b""Bloodrayne (Uwe Boll, 2005) From time to time, you meet a really bad movie director, but every time he undertakes a project, he does something, even if you know that the movie will be even worse than the last piece shit he has released, it always makes you want to see it.In this case, Uwe Boll, responsible for such execrable films as Alone in the Dark and House of the Dead, managed to sneak into a casting is hard to believe were willing to take a chance on a movie based on the video game Uwe Boll. At the top of the list of `` what were they thinking? The actors here are Ben Kingsley. Can you believe this guy played Gandhi? Michael Madsen (Reservoir Dogs), Billy Zane (Posse), Michelle Rodriguez (Girlfight), Udo Kier (Suspiria) and many others are also present. I can not believe they were all short of money. All are presented under television actress Kristianna Loken (who saw the big screen playing the bad boss in Terminator 3), in the title role of the film, a half-human half-vampire who wants to kill Kingsley. The character of Kagan, because Kagan killed Rayne's mother. The fact that he is also his father does not seem to make him doubt his motivation. Not that anyone in this movie has enough character to really have a lot of motivation. That does not seem to bother Boll, who cuts this film exactly the same fabric as his colleagues: a lot of action, sex notes that could actually be interesting if he cared enough to explore these scenes, a useless script, a camera that is right on this side of the skill, and Boll's somewhat impressive ability to do the worst possible of anyone. And yet, despite everything The most depressing thing about Bloodrayne is that the film has gone quite well overseas (predictably, it has had a nightmare in America, making two and a half million, less than one fifth of the budget). At least none of the original actors, including Loken, had the courage to sign for what can not help but be another Boll monstrosity. (zero)""",0
"b'We spend half of our time on Lake Como, so I think this DVD would be great. I wish other reviews were available before buying the DVD. They have reached a lot of points - this is at best a portable camcorder amateur video. It is totally inconsistent, without continuity and annoying. Does Amazon not check personal DVDs before making them available?'",0
"b""So I was expecting a good time. Turner as a writer and Michelle R. in it ... However, I was very disappointed. I did not care if we used prostitutes as part of the distribution (shit, get paid for not fucking a lousy guy), I do not care that the plot is weak (I watched movies lamers), but the actor, or his absence, was incredible! ! ! As I watched the comment (yes, I'm a monster watching these videos), all I could think was that this movie would not be so bad if there was no sound. Hearing their voices was enough to make me cringe every time I listened. So, if you are a greedy for punishment or just to watch every movie that gets horrible reviews, then this is for you. Otherwise, skip it and find Michelle on Lost reruns or Turner on the L-Word.""",0
"b'This film almost reminds me of the television series Alice: in a small restaurant run by a grouchy little chef with a golden heart, and led by a trio of waitresses, the brave Blondie Southern, the childish and naive, and the single mother who has the means (or the expectant mother, in this case), as well as the typical assortment of wacky and colorful customers. The writer / director Adrienne Shelly manages to take this model and to draw something marvelous. Far from being a simple remake of Alice, Waitress is a well designed and well - executed exploration of a woman \'s fight to take her place and make her dreams come true, despite the bad choices and bad decisions she made on the run. of road. what really sets it apart from the rest of the big screen is the script. The dialogue, written by Adrienne Shelly - who also directed and co-starred Dawn, the smiling waitress who ultimately finds true love - sparkles with wit, charm and humor. It\'s fast and it\'s funny, but it always seems quite natural, thanks in no small part to the talents of the actors and the actresses responsible for broadcasting it. Unlike the writing, say, of Gilmore Girls, widely appreciated for its uniqueness, the dialogue in Waitress never seems forced or unnatural. It\'s great without being intrusive. My only reduction to this movie is the fact that the message ""men are dogs"" is a bit heavy. Without exception, all waitress\'s male characters are portrayed as being either naughty, like Earl (Jeremy Sisto), unprincipled, like Dr. Pomatter (Nathan Fillion), or just weird, like Ogie (Eddie Jemison). Even Joe (Andy Griffith), who is really kind and caring, shows up throughout the aggressive and demanding film, so much so that Jenna, who has been suffering for a long time, is the only person able to deal with him and his only friend . This is obviously a film made by a woman, mainly for a female audience, but we can not help thinking that if a man made a movie in which all the female characters were nothing else, would be a game serious, well deserved. Waitress is a good movie that is worth the detour. It is tragic that Shelly, who was brutally murdered in November 2006, is no longer making films, as this film will undoubtedly raise the impressive talents of the author / director to a wider audience than ever before. . Fortunately, Waitress is an appropriate memorial to remember.'",1
b'It was the first action movie my father took me when I was young. Keep in mind that he was just out when I saw him. I bought the move and watched it with my wife last week. The movie was everything I remembered. The quality of the film in HD was excellent. Thank you for the memories!',1
"b""100% agree with examiner Ron Sullivan. It's a piece of shit. Even the forced sex scene can save that piece of music. What I still can not understand about Uwe Boll is that if we already know he's making bad movies, box office flops. .. to put a casting like this? Ben Kingsley, Billy Zane, Michael Madsen ... fucking! See at your own risk. You already have a lot of tips here for not doing it.""",0
"b'This is my favorite film about Bernadette and Lourdes. And now, this new large format remake by Ignatius offers exceptional image quality, as well as many bonus additions, including the first availability of the French version (original) and the wonderful movie and radio. interviews with the wonderful Sydney Penny. These interviews add a lot to this movie kit. It\'s great to see and hear the lovely Sydney Penny in person talk about what it meant to play that role. (This film was filmed in English and French, shot twice back to back by Jean Delannoy, and both versions are on this DVD.) PLUS - the glorious voice of the incredible singer Jenifer Warnes and this moving song she and Leonard Cohen wrote ""Song of Bernadette"" on the bonus CD of this package. Now we hope that many people will be able to hear this beautiful song and tribute to Bernadette by this fabulous Grammy winning artist. There is also a second beauty sung by Jennifer Warnes on the CD, her song `` Prairie Melancholy \'\'. Another jewel of the music of this celestial singer. In this year of the 150th anniversary of the apparitions in Lourdes, this newly wrapped remastered film, with audio CD and songs, Penny\'s interviews and the 16-page Collector\'s Booklet, is a wonderful way to honor the story of Lourdes . inspiring movie.'",1
"b'The cultural revolution that shook Paris from 1905 to 1930 is well documented in this two-hour documentary DVD, which includes photographs, film archives, literary excerpts and analyzes. The focus is on the arts, from classical music and jazz to sculpture, from poetry to dance, to paintings painted in novels. The rise of post-Impressionist modernism to Fauvism, Cubism, Dada and Surrealism and their many pioneers of the fine arts and literature is considered an extraordinary period of free experimentation and interdisciplinary interaction, especially between poets and artists. Paris was the pot of fermentation and the vanguard was strong, strong and varied. Watching this documentary can inspire envy. O have lived in such a time! Of course, my generation and I experienced such a revolution, albeit for a shorter time in this fast-growing society, while San Francisco Bay, between 1965 and 1980, was the hub of musical, artistic, and noetic innovation. , ecological and scientific. and explorations. Which evokes a minor gap in the documentary: the absence of any mention of developments in science, especially physics, and its influence on the arts, when the concepts of time and space and matter have made the object of a radically new reflection. Otherwise, the survey is a wonderful cultural story, optimism before the First World War and the engine of cynicism and creative criticism after the carnage. The viewer can then immerse himself in the many books covering this exciting period to continue his studies. This DVD is an excellent introduction to the history of art and cultural studies.'",1
"b""We should all congratulate Uwe Boll. He's like a kind of cinematic roach. No matter how little talent he has, and no matter how bad these films are, he manages to make them. I know, he finances them himself through some kind of bizarre German fund, but still, his ability to continue making movies despite absolute and complete failure is one of the great mysteries of the universe. that video game developers continue to give their best properties to this guy. I really enjoyed the Alone in the Dark series of games. Even the last one, the New Nightmare, was good for a few hours of play. There was a good movie to make Edward Carnby's adventures, but that's not it. Now, Uwe Boll has got hold of Bloodrayne and Hunter: The Reckoning. What's next, Silent Hill? Doom? I can only imagine the band that this guy will cut through movie game adaptations if he is not stopped. Someone has to withdraw their line of credit, or these video game publishers have to realize and realize that when they make a bad movie in a game that kills the franchise, no one is interested in that title. Is House of the Dead or Alone in the Dark a viable game title? No way . A new House of the Dead game is coming out for XBox and nobody cares. The title is dead, and all because of Uwe Boll. So, if one of you works for a game publisher, or knows a game publisher, or has access to a game publisher ... please let them know. This movie itself is not even worth reading. I can not separate what I did not like from this pile of dung from the rest. Literally, everything is zero. Writing, playing, music, synthesis effects, editing. I thought that if I waited for the release on DVD and that I rent it with few expectations, I would not be disappointed. Even the 5 dollars you will spend on this DVD if you buy them on one of Amazon's sellers is too much. You are going to regret it . This movie is just a bunch of Boll.""",0
"b""Right on the money. Do not miss a beat. Creative writing and beautiful performances. Humor and occasional drama come in the subtle waves. The boy in this story is undoubtedly the character of Hugh Grant and, to his credit, a second boy, who is old enough to be an authentic boy, is introduced. He enters Grant's life and upsets everything and both learn to be men. Instead of turning to comedy, the scenario is more subtle, focusing on the dilemmas, contradictions, hypocrisies and even humor in their tragic failures. It's really a drama that takes everything seriously. But as he sees the light at the end of the tunnel, it is clear that it tells us that when life comes to an end, it also offers a beginning to something else. Adopt it!""",1
"b'There are many scenes in this movie that really tell the story of how secretaries are treated in the American workplace. One of the scenes that goes through my head is when the Griffith character stalks a frame that has received an important call. The executive gets angry at her for bothering her and asks why she did not give the customer the information. & quot; He does not want to hear it from a secretary, & quot; she says . Anyone who has always wanted to get ahead, but who has been the victim of class snobbery and arrogance in the workplace will be linked to this movie. Weaver is perfect as an Ice Queen leader, which makes things difficult for Griffith. Ford is friendly in his role. Watch Kevin Spacey in a small role.'",1
"b""This disc will not play on most players. I have an RCA and an Apex. It locks both. If you buy, keep the receipt. You may want to return it. It's a good movie though!""",0
"b'YOJIMBO was my introduction to the great work of the incomparable Japanese actor, Toshiro Mifune, who plays the main character, Yojimbo (English translation: Bodyguard). This man can be bought with sake or rice, basically to do what he does best: being physically imposing and eliminating the bad guys. However, he keeps his cool, even if he discovers that the couple who hired him is stabbing in the back. Just see the movie to find out, no?). The great Japanese director Akira Kurosawa does a fantastic job telling a captivating story, original, dark and very endearing. The jazzy and Japanese soundtrack largely reflects the themes and tensions of the story, the incident camera work is spontaneous and teases the audience, while the actors grimace, growl and surrender with a vicious and (sometimes) reckless abandon . Fantastic ... By the way, it was the inspiration of the spaghetti western, FISTFUL OF DOLLARS, with Clint Eastwood. Do not miss ... ... ..'",1
"b'After the first episode of the Blade series, I could not wait to see the rest - and I was not disappointed. This far exceeds Blade and only reinforces the suspense for Blade: Trinity (released Dec. 10). Wesley Snipes is his usual favorite in a fast-paced, suspenseful action movie. Kris Kristofferson is brilliant as Whistler once again (like the rest of the cast). If you liked the first, you will certainly love it - and I hope like me that you can not wait for Blade: Trinity!'",1
"b'You can actually buy the whole series from www.amazon.co.uk Of course, you must have a multi-region DVD player to watch it, but they are cheap and at least you can get the entire series.'",0
"b""The only reason I gave this to a single star is that I could not post this comment with NO stars, but it does not deserve it. Fast, make yourself and the real movie fans a favor, GO THE MILLENNIUM OF THIS FILM AND BUY THIS! This version is the definitive version of the classic original DVD. Clean images, clear sound, great extras and comments. THIS version? Well, let me say it that way. You'll enjoy NOTLD's 30th Anniversary Edition only if you think it's good for the guy who built the Mona Lisa frame to repaint it with lousy colors. . Or if you think that the guy who delivered the blank tapes to Capitol and Apple should legally be able to cut and remix all the tunes of the Beatles.This DVD is a parody.John Russo has no talent to make a NEW movie ( a quick look at Children of the Dead this), so he continues to surf the classic status of the original NOTLD to give himself permission to destroy the very elements that made it a classic in the first place. To replace these scenes with 18 minutes of new amateur scenes, misinterpreted and poorly designed is the bottom of the stupidity of the barrel. Add Scott 'Anton LeVay-as-Preacher', horrible actor and derisory, irritating and ineffective score, and you have a recipe for a ugly DVD. Is the photo good? Yes, but as it is not the original movie, it is difficult to praise the technical merits of this DVD. It saddens me to think that there are people who have not seen the original NOTLD before the release of this failure. is the definitive version.It is certainly not.Even if you can not find the Millenium Edition ... even the grainy and cheap $ 5 public domain DVDs in video discount stores are better, would not it? only because they show the real original movie. This one is a crime.""",0
"b'This is not the movie, you think it is. It\'s about three days after Jesues\' death. This is not the movie ""3 days"" that girls all want. :)'",0
"b'This film is a thing of beauty, with the substance that corresponds to his style. A breathtaking show of cultural violence and a loving tribute to the great Japanese samurai.'",1
"b'This musical continues to delight and seduce us ... more than 40 years after its creation. This is worth our old fashioned applause - with a good show of songs and solid dances. Robert Preston shines like Professor Harold Hill ... an unscrupulous crook who tries to deceive the entire population (about 2,400) of River City, Iowa. He makes his way through their hearts (and their wallets) and manages to stay one step ahead of the authorities. Along the way, he (Professor Hill) touches the life of a future woman (Shirley Jones as Librarian Marian) and her extremely shy little brother Winthrop (played by a very young and adorable Ronnie Howard) and, to his surprise, he finds himself in the unfamiliar territory of a good friend. His planned escape has been blocked, he is caught and must, uh, face the music. Throughout this journey, we receive many memorable and fun songs and delicious dance routines. The filmmakers showed a little courage ... using a little imagination and taking risks ... and gave us a lot of entertainment. My favorite places are the opening sequence of the train and the excellent dance (and song) scene inside the library. The people of River City are stubborn and narrow-minded ... but in fact they are comedy producers. Virtually all the adult characters in the film contribute their share of the workload ... and add humor to the pleasure of the image. Paul Ford, like Mayor George Shinn, is particularly talented ... and Hermione Gingold, who plays his wife Eulalie, is funny too (albeit in a different way). Shirley Jones is pretty good here. She has always been a great singer, but she also plays stage and fantasy. Pert Kelton, as an Irish mother, is a delight. But the show belongs to Robert Preston. A very talented artist, he is light and agile (and agile) by manipulating his lines. He is not a great singer ... he speaks most of the lyrics of his songs ... but they (the songs) work, and they work well. I had heard that in the pre-production phase of the film, they wanted to replace Robert Preston (the star of the stage version of ""The Music Man"") with someone else. Meredith Willson, the author of the original story, gave them an ultimatum ... either Robert Preston remains or ... no movie. And by watching it (Preston) happen here, it\'s easy to understand that feeling. It\'s a delight.'",1
"b'This Is It shows that until the end, the king of pop possessed all the elements that made him a superstar. Here we see the preparation for his unfortunate London Comeback, but even though we all know how this story ends, you can not help but smile when you see Michael in his original element and have fun. The most intriguing part of this documentary is the lack of dialogue with Michael Jackson, but you can feel totally in his expressions the cogs that work actively inside; He strove hard in this last effort to make the world vibrate. It\'s Michael Jackson, unlike what he\'s been seeing for years. Here, he sings all his songs live, even those who have a fast past such as Jam, They Do not About Us and Smooth Criminal - this item also shows fans how exhausting it really was to dance and sing, and this sequence clearly shows why, for the Dangerous and History tours, he had to synchronize several faster numbers. Many of the signature MJ dance moves have been omitted, and I would have liked to see some images without occasional distractions of the 3D short films (I wish they had put it on a split screen so we could see this sequence AND the performance of the scene at the same time). The performances of the rehearsal are clearly the following: I can not stop loving, I will be there Thriller (totally new production that used in the Dangerous and History tours!) Beat It (the first time in years, I have I saw the same dance in 1982!) The others are good too, but none are close as sharp or polite as these figures of the repetition. The key point of this rehearsal sequence is to be able to hear her sing live, and it would have been better if this Is It album contains these versions instead of the studio versions ... Moreover, the new guitarist of Michael is great (on the eyes and on the ears). Many of MJ\'s dance moves are omitted, and I would have liked to see some rehearsal footage without the occasional distraction of 3D shorts (I wish they were split) screen so we could see this footage AND the performance of the scene at the same time). So, in all fairness, this is not at all an experience in concert with MJ, but it has all the elements of one. The slogan of ""Get to know the man you have never known"" is not really accurate because Very few dialogues with Michael Jackson apart from seeing him say ""God bless you"" to all the members of the production team and noting when it thinks something needs to be changed about how something is done. It will be remembered as the greatest concert ever to take place in the history of music. From these few vague excerpts of what This Is It\'s current concert may reveal, Michael would have made a comeback in this series of concerts, and once again, he proved that he was and will always remain king of pop. It is recalled that even though the tabloids tried to throw it into the light of evil, the only message from Michael Jackson was that of love. LOVE. simple and simple.'",1
"b""You all know the movie, one of the greatest of all time. This is a review of the UK Blu-Ray. First, there is no region, so it will play on American machines. Second, the photo is absolutely great; lively, clear and vibrant! Third, the sound seems pretty good but I do not have a sophisticated home entertainment system, so I can not give you a lot of information. It's an excellent transfer and it's like seeing the movie for the first time!""",1
"b'Unfortunately, the format of this DVD can not be read by any DVD player at home. One player is a high-end Lexicon and the other is a Sony player. The Amazon return policy has worked well ..'",0
